partner_pk,delivery_partner_id,age,partner_rating,vehicle_type
549,RANCHIRES03DEL02,31,4.9,scooter 
550,HYDRES16DEL03,23,4.1,electric_scooter 
551,INDORES05DEL02,29,4.7,motorcycle 
552,VADRES12DEL02,20,4.9,motorcycle 
553,PUNERES01DEL03,26,4.1,motorcycle 
554,RANCHIRES14DEL02,34,4.5,motorcycle 
555,AURGRES05DEL02,34,4.9,motorcycle 
556,PUNERES18DEL03,21,4.7,scooter 
557,COIMBRES010DEL01,35,4.6,motorcycle 
558,JAPRES02DEL01,20,4.7,electric_scooter 
559,MUMRES20DEL02,24,4.1,electric_scooter 
560,BANGRES12DEL01,25,4.5,scooter 
561,MUMRES06DEL03,22,4.8,scooter 
562,RANCHIRES01DEL03,38,4.7,motorcycle 
563,BANGRES11DEL01,29,4.3,scooter 
564,BANGRES08DEL01,24,4.8,scooter 
565,DEHRES08DEL03,36,4.8,motorcycle 
566,JAPRES20DEL02,31,4.7,electric_scooter 
567,MYSRES19DEL03,20,4.8,scooter 
568,BHPRES03DEL02,25,4.6,scooter 
569,BANGRES19DEL01,23,5.0,scooter 
570,JAPRES20DEL02,39,4.7,motorcycle 
571,MYSRES17DEL01,21,4.7,motorcycle 
572,INDORES09DEL01,32,4.7,scooter 
573,RANCHIRES11DEL02,36,4.9,motorcycle 
574,COIMBRES15DEL01,38,4.8,motorcycle 
575,BANGRES09DEL01,34,4.3,motorcycle 
576,SURRES04DEL01,23,2.5,motorcycle 
577,MYSRES01DEL02,32,3.6,scooter 
578,BANGRES16DEL01,31,4.8,motorcycle 
579,MYSRES19DEL02,22,4.6,motorcycle 
580,MYSRES11DEL02,34,3.9,electric_scooter 
581,RANCHIRES16DEL02,39,4.8,motorcycle 
582,JAPRES07DEL02,21,5.0,motorcycle 
583,HYDRES02DEL03,34,3.9,scooter 
584,MYSRES16DEL01,29,4.6,motorcycle 
585,CHENRES02DEL02,28,4.9,motorcycle 
586,SURRES18DEL01,34,4.9,motorcycle 
587,BANGRES02DEL02,21,4.7,motorcycle 
588,INDORES04DEL02,30,4.6,electric_scooter 
589,COIMBRES13DEL03,36,5.0,scooter 
590,PUNERES15DEL01,25,4.5,motorcycle 
591,BANGRES010DEL01,38,4.3,scooter 
592,MUMRES16DEL01,24,5.0,scooter 
593,MYSRES14DEL03,31,4.0,motorcycle 
594,VADRES14DEL02,31,4.7,electric_scooter 
595,HYDRES13DEL01,27,4.6,motorcycle 
596,BANGRES03DEL02,23,4.8,motorcycle 
597,RANCHIRES01DEL01,29,4.6,scooter 
598,BANGRES010DEL02,25,4.7,scooter 
599,INDORES07DEL01,38,4.5,electric_scooter 
600,COIMBRES03DEL02,32,4.8,motorcycle 
601,JAPRES16DEL01,22,4.3,motorcycle 
602,VADRES06DEL03,35,4.9,scooter 
603,MYSRES13DEL01,35,4.1,motorcycle 
604,ALHRES11DEL03,34,4.8,scooter 
605,PUNERES14DEL01,22,3.5,motorcycle 
606,INDORES11DEL01,29,4.6,scooter 
607,BANGRES02DEL02,28,4.9,scooter 
608,RANCHIRES16DEL01,35,3.6,motorcycle 
609,BHPRES15DEL03,38,4.8,scooter 
610,MUMRES19DEL03,31,5.0,motorcycle 
611,RANCHIRES14DEL01,29,4.6,electric_scooter 
612,ALHRES19DEL03,26,5.0,scooter 
613,BANGRES16DEL01,36,4.4,motorcycle 
614,COIMBRES19DEL03,26,4.6,motorcycle 
615,LUDHRES010DEL03,38,4.1,scooter 
616,JAPRES03DEL03,25,4.3,scooter 
617,BANGRES04DEL01,25,5.0,scooter 
618,ALHRES09DEL02,30,4.7,motorcycle 
619,CHENRES06DEL03,29,4.6,motorcycle 
620,MUMRES16DEL02,29,4.6,scooter 
621,CHENRES09DEL02,33,4.2,scooter 
622,COIMBRES02DEL02,39,4.9,motorcycle 
623,MYSRES05DEL03,34,4.5,motorcycle 
624,HYDRES02DEL03,37,4.2,motorcycle 
625,JAPRES18DEL03,36,4.8,motorcycle 
626,PUNERES02DEL01,29,4.9,motorcycle 
627,SURRES01DEL01,30,4.4,electric_scooter 
628,VADRES11DEL01,32,5.0,motorcycle 
629,PUNERES010DEL01,21,4.8,motorcycle 
630,BANGRES06DEL02,24,4.2,scooter 
631,INDORES16DEL02,28,4.9,motorcycle 
632,AURGRES11DEL01,39,4.9,motorcycle 
633,RANCHIRES20DEL02,21,5.0,scooter 
634,SURRES09DEL02,24,4.8,motorcycle 
635,AURGRES09DEL03,35,4.8,scooter 
636,KOLRES11DEL02,25,4.5,motorcycle 
637,JAPRES09DEL01,20,5.0,motorcycle 
638,MYSRES13DEL01,23,4.7,scooter 
639,MYSRES20DEL01,28,4.7,scooter 
640,RANCHIRES010DEL01,31,4.8,motorcycle 
641,JAPRES06DEL01,28,4.5,scooter 
642,LUDHRES18DEL03,20,3.9,motorcycle 
643,JAPRES17DEL02,26,4.9,scooter 
644,GOARES19DEL01,34,4.6,scooter 
645,PUNERES12DEL01,24,4.8,motorcycle 
646,COIMBRES20DEL03,35,4.8,motorcycle 
647,INDORES010DEL03,31,4.7,electric_scooter 
648,KOLRES20DEL02,20,4.7,motorcycle 
649,INDORES08DEL01,32,4.0,motorcycle 
650,BHPRES03DEL03,25,4.7,scooter 
651,VADRES19DEL03,29,5.0,motorcycle 
652,JAPRES13DEL02,20,4.8,scooter 
653,JAPRES09DEL03,23,4.7,motorcycle 
654,INDORES06DEL03,33,5.0,scooter 
655,COIMBRES13DEL01,24,4.8,motorcycle 
656,MUMRES09DEL03,25,4.8,motorcycle 
657,SURRES010DEL03,29,4.6,motorcycle 
658,PUNERES19DEL02,31,4.4,scooter 
659,MYSRES17DEL01,38,4.8,electric_scooter 
660,DEHRES08DEL01,22,4.6,motorcycle 
661,SURRES15DEL01,35,4.7,electric_scooter 
662,SURRES03DEL01,34,3.8,scooter 
663,CHENRES05DEL03,20,4.8,scooter 
664,VADRES04DEL01,29,4.6,motorcycle 
665,VADRES11DEL03,20,3.5,motorcycle 
666,COIMBRES03DEL02,30,4.2,scooter 
667,SURRES16DEL01,29,4.6,motorcycle 
668,VADRES08DEL03,24,4.4,motorcycle 
669,ALHRES05DEL01,35,4.0,scooter 
670,COIMBRES15DEL01,28,4.8,scooter 
671,INDORES20DEL02,22,5.0,scooter 
672,COIMBRES17DEL01,23,4.8,motorcycle 
673,VADRES15DEL01,32,4.3,motorcycle 
674,PUNERES12DEL02,22,4.9,scooter 
675,RANCHIRES15DEL03,34,4.6,motorcycle 
676,INDORES14DEL01,30,4.7,motorcycle 
677,VADRES13DEL01,20,4.8,motorcycle 
678,SURRES07DEL02,20,5.0,motorcycle 
679,LUDHRES04DEL03,39,4.6,scooter 
680,RANCHIRES17DEL02,27,4.7,scooter 
681,JAPRES04DEL02,35,4.8,electric_scooter 
682,PUNERES06DEL02,24,4.8,motorcycle 
683,BHPRES11DEL03,25,4.9,motorcycle 
684,PUNERES09DEL01,28,4.8,motorcycle 
685,MUMRES07DEL02,33,4.6,scooter 
686,JAPRES06DEL02,35,4.9,scooter 
687,CHENRES09DEL01,30,4.9,motorcycle 
688,CHENRES18DEL03,31,4.9,motorcycle 
689,BANGRES17DEL03,31,4.8,scooter 
690,GOARES19DEL02,24,4.7,scooter 
691,MUMRES15DEL02,33,5.0,scooter 
692,BHPRES04DEL01,39,4.6,scooter 
693,KNPRES19DEL03,37,4.5,motorcycle 
694,JAPRES17DEL03,26,4.8,motorcycle 
695,RANCHIRES07DEL02,35,4.4,motorcycle 
696,KOLRES04DEL01,29,4.8,scooter 
697,PUNERES02DEL01,24,4.8,motorcycle 
698,JAPRES06DEL02,25,4.9,electric_scooter 
699,PUNERES15DEL01,20,4.5,motorcycle 
700,SURRES18DEL01,28,5.0,scooter 
701,RANCHIRES20DEL01,29,5.0,motorcycle 
702,RANCHIRES06DEL02,37,4.8,motorcycle 
703,KOLRES12DEL01,30,4.8,electric_scooter 
704,COIMBRES06DEL03,23,5.0,scooter 
705,LUDHRES08DEL01,36,4.5,motorcycle 
706,HYDRES13DEL03,39,4.5,motorcycle 
707,BANGRES01DEL02,28,4.9,motorcycle 
708,MUMRES11DEL01,32,4.8,scooter 
709,HYDRES010DEL03,38,4.9,motorcycle 
710,BHPRES14DEL03,32,4.7,scooter 
711,MYSRES20DEL02,35,4.8,scooter 
712,KOLRES03DEL03,33,4.8,motorcycle 
713,HYDRES04DEL02,27,4.9,motorcycle 
714,INDORES07DEL01,28,4.9,scooter 
715,CHENRES18DEL01,27,4.6,motorcycle 
716,BANGRES14DEL01,23,5.0,electric_scooter 
717,COIMBRES04DEL02,37,4.2,scooter 
718,CHENRES09DEL03,36,4.9,motorcycle 
719,AGRRES02DEL02,32,4.9,motorcycle 
720,RANCHIRES09DEL03,38,4.8,motorcycle 
721,MUMRES02DEL03,38,4.8,motorcycle 
722,ALHRES010DEL02,27,5.0,scooter 
723,HYDRES06DEL01,31,4.4,motorcycle 
724,HYDRES20DEL02,21,4.2,motorcycle 
725,COIMBRES02DEL01,26,4.7,scooter 
726,PUNERES15DEL01,23,4.9,motorcycle 
727,RANCHIRES07DEL02,36,4.8,scooter 
728,COIMBRES07DEL03,29,4.6,motorcycle 
729,BANGRES09DEL01,34,4.7,motorcycle 
730,COIMBRES07DEL02,20,4.9,motorcycle 
731,COIMBRES05DEL03,25,4.1,motorcycle 
732,INDORES03DEL02,36,4.6,motorcycle 
733,CHENRES18DEL02,27,4.7,motorcycle 
734,AURGRES01DEL02,35,4.1,motorcycle 
735,MYSRES02DEL01,31,4.8,scooter 
736,DEHRES02DEL01,33,4.8,scooter 
737,JAPRES15DEL01,23,5.0,scooter 
738,BANGRES19DEL02,23,4.5,scooter 
739,VADRES12DEL01,29,4.7,motorcycle 
740,COIMBRES010DEL01,29,4.8,motorcycle 
741,AURGRES13DEL02,30,5.0,scooter 
742,HYDRES11DEL02,39,4.9,motorcycle 
743,RANCHIRES11DEL03,34,4.3,motorcycle 
744,VADRES20DEL02,36,4.8,motorcycle 
745,VADRES14DEL03,29,4.8,motorcycle 
746,SURRES08DEL03,24,4.7,scooter 
747,CHENRES02DEL02,37,4.8,motorcycle 
748,CHENRES13DEL02,29,4.6,motorcycle 
749,SURRES11DEL02,30,4.8,motorcycle 
750,HYDRES18DEL03,21,4.7,motorcycle 
751,CHENRES17DEL02,33,4.7,motorcycle 
752,MYSRES19DEL03,39,4.4,motorcycle 
753,BANGRES11DEL02,25,4.8,motorcycle 
754,LUDHRES13DEL03,26,4.7,motorcycle 
755,VADRES010DEL01,30,5.0,scooter 
756,GOARES07DEL02,37,4.7,motorcycle 
757,DEHRES14DEL02,39,4.7,motorcycle 
758,INDORES14DEL02,21,4.9,motorcycle 
759,MYSRES03DEL01,31,4.1,motorcycle 
760,JAPRES010DEL01,38,4.9,scooter 
761,AGRRES04DEL02,35,4.9,motorcycle 
762,RANCHIRES11DEL03,29,4.6,motorcycle 
763,VADRES09DEL03,39,4.9,scooter 
764,COIMBRES07DEL02,31,4.8,scooter 
765,RANCHIRES14DEL02,39,4.1,motorcycle 
766,VADRES15DEL03,26,4.7,scooter 
767,CHENRES010DEL03,39,4.2,scooter 
768,HYDRES02DEL02,29,4.6,scooter 
769,AGRRES09DEL03,32,4.0,motorcycle 
770,RANCHIRES14DEL02,34,4.9,motorcycle 
771,SURRES04DEL01,25,4.8,scooter 
772,CHENRES010DEL03,38,5.0,motorcycle 
773,BANGRES05DEL03,39,4.9,motorcycle 
774,RANCHIRES17DEL01,33,4.3,motorcycle 
775,BANGRES04DEL01,30,4.7,motorcycle 
776,VADRES01DEL02,30,4.4,scooter 
777,JAPRES06DEL03,21,4.9,motorcycle 
778,RANCHIRES06DEL01,20,4.5,motorcycle 
779,DEHRES12DEL03,28,4.6,scooter 
780,AURGRES01DEL01,26,4.6,motorcycle 
781,ALHRES18DEL02,31,4.3,motorcycle 
782,GOARES20DEL01,27,4.6,motorcycle 
783,MUMRES11DEL02,32,5.0,scooter 
784,SURRES05DEL02,23,4.9,motorcycle 
785,PUNERES09DEL02,26,4.9,scooter 
786,SURRES06DEL01,34,5.0,motorcycle 
787,PUNERES07DEL02,37,4.7,scooter 
788,COIMBRES010DEL03,21,4.9,scooter 
789,MYSRES02DEL02,28,4.6,motorcycle 
790,VADRES04DEL02,23,4.8,motorcycle 
791,INDORES08DEL01,33,4.7,motorcycle 
792,MYSRES19DEL03,37,4.5,scooter 
793,COIMBRES06DEL01,22,4.9,motorcycle 
794,HYDRES04DEL03,29,5.0,motorcycle 
795,JAPRES05DEL03,32,4.6,motorcycle 
796,GOARES17DEL03,36,4.9,motorcycle 
797,COIMBRES07DEL03,37,4.7,motorcycle 
798,JAPRES010DEL01,31,4.8,motorcycle 
799,PUNERES06DEL03,21,4.9,motorcycle 
800,AGRRES01DEL01,29,4.6,motorcycle 
801,JAPRES20DEL03,35,4.5,scooter 
802,COIMBRES14DEL01,36,4.9,motorcycle 
803,CHENRES05DEL02,34,4.5,motorcycle 
804,KOCRES03DEL01,26,4.5,motorcycle 
805,JAPRES02DEL01,39,4.7,scooter 
806,MYSRES18DEL01,33,4.7,scooter 
807,VADRES19DEL01,36,4.9,motorcycle 
808,BHPRES07DEL02,36,4.6,scooter 
809,RANCHIRES05DEL01,27,4.5,motorcycle 
810,KOLRES17DEL02,37,4.8,electric_scooter 
811,VADRES02DEL02,28,4.7,scooter 
812,INDORES18DEL01,21,4.7,scooter 
813,COIMBRES15DEL01,28,4.3,motorcycle 
814,INDORES17DEL03,26,3.9,motorcycle 
815,HYDRES05DEL01,39,4.7,scooter 
816,BHPRES08DEL01,27,4.8,motorcycle 
817,GOARES17DEL03,38,4.7,motorcycle 
818,RANCHIRES16DEL03,32,4.1,motorcycle 
819,RANCHIRES09DEL01,25,5.0,motorcycle 
820,COIMBRES16DEL02,38,4.9,scooter 
821,PUNERES02DEL02,33,4.9,motorcycle 
822,HYDRES11DEL01,31,4.7,motorcycle 
823,PUNERES12DEL01,22,4.6,motorcycle 
824,VADRES14DEL02,27,4.8,motorcycle 
825,PUNERES17DEL03,31,4.9,scooter 
826,CHENRES12DEL02,29,4.5,motorcycle 
827,MUMRES13DEL02,27,4.2,motorcycle 
828,BANGRES15DEL01,35,5.0,motorcycle 
829,HYDRES09DEL03,34,4.5,electric_scooter 
830,PUNERES08DEL03,36,4.2,motorcycle 
831,BANGRES14DEL02,38,5.0,motorcycle 
832,LUDHRES08DEL03,25,4.6,scooter 
833,BHPRES19DEL02,27,4.8,scooter 
834,CHENRES04DEL03,33,4.7,scooter 
835,RANCHIRES15DEL03,32,4.8,motorcycle 
836,JAPRES12DEL03,28,4.9,motorcycle 
837,INDORES13DEL02,25,4.2,motorcycle 
838,HYDRES16DEL02,36,4.7,motorcycle 
839,BANGRES19DEL01,26,4.9,scooter 
840,BANGRES09DEL02,22,5.0,motorcycle 
841,COIMBRES01DEL01,39,4.9,scooter 
842,KOCRES09DEL03,34,4.7,motorcycle 
843,ALHRES20DEL02,33,4.8,scooter 
844,MYSRES08DEL02,31,4.6,motorcycle 
845,BANGRES08DEL01,35,5.0,scooter 
846,JAPRES05DEL02,29,4.7,scooter 
847,SURRES02DEL01,32,3.8,motorcycle 
848,PUNERES15DEL02,29,4.0,motorcycle 
849,CHENRES09DEL01,23,4.9,motorcycle 
850,RANCHIRES18DEL02,24,5.0,motorcycle 
851,INDORES05DEL01,39,4.7,electric_scooter 
852,HYDRES12DEL02,20,4.9,motorcycle 
853,JAPRES11DEL03,31,4.6,motorcycle 
854,MUMRES06DEL01,22,4.9,motorcycle 
855,BHPRES07DEL02,34,4.7,motorcycle 
856,KOLRES14DEL03,29,4.6,motorcycle 
857,RANCHIRES03DEL03,29,4.9,scooter 
858,RANCHIRES08DEL01,34,4.8,motorcycle 
859,BHPRES05DEL01,25,4.8,motorcycle 
860,CHENRES02DEL02,25,4.9,scooter 
861,VADRES20DEL03,35,4.8,motorcycle 
862,MUMRES13DEL03,24,4.5,motorcycle 
863,SURRES14DEL01,28,4.6,motorcycle 
864,SURRES06DEL02,20,4.9,motorcycle 
865,CHENRES15DEL01,37,5.0,scooter 
866,AGRRES16DEL01,38,3.8,motorcycle 
867,BANGRES13DEL02,34,4.8,scooter 
868,MYSRES04DEL01,29,4.7,motorcycle 
869,MUMRES20DEL01,27,4.4,motorcycle 
870,SURRES04DEL01,27,4.1,motorcycle 
871,BANGRES07DEL02,38,4.8,electric_scooter 
872,VADRES11DEL01,37,4.1,motorcycle 
873,VADRES02DEL02,37,5.0,scooter 
874,BANGRES18DEL03,35,4.6,motorcycle 
875,RANCHIRES18DEL01,25,4.9,scooter 
876,JAPRES05DEL03,28,4.8,electric_scooter 
877,RANCHIRES13DEL02,33,4.6,motorcycle 
878,COIMBRES06DEL02,29,4.9,motorcycle 
879,SURRES03DEL01,21,4.7,scooter 
880,SURRES02DEL01,27,4.6,scooter 
881,LUDHRES12DEL02,32,4.9,scooter 
882,COIMBRES17DEL03,29,4.6,motorcycle 
883,CHENRES18DEL02,35,4.5,motorcycle 
884,LUDHRES13DEL03,37,3.6,scooter 
885,SURRES08DEL03,28,5.0,motorcycle 
886,HYDRES03DEL03,32,4.7,motorcycle 
887,LUDHRES20DEL03,29,4.8,scooter 
888,HYDRES07DEL02,38,4.8,scooter 
889,DEHRES19DEL02,28,4.8,scooter 
890,MYSRES11DEL03,20,4.9,motorcycle 
891,ALHRES12DEL02,23,4.7,motorcycle 
892,BANGRES14DEL01,23,5.0,scooter 
893,COIMBRES06DEL02,25,4.7,motorcycle 
894,SURRES09DEL01,39,4.9,motorcycle 
895,AURGRES19DEL02,25,4.7,scooter 
896,DEHRES17DEL03,29,4.6,scooter 
897,MYSRES16DEL02,28,4.5,scooter 
898,DEHRES08DEL01,25,4.6,motorcycle 
899,PUNERES010DEL01,38,4.8,motorcycle 
900,ALHRES12DEL02,29,4.6,motorcycle 
901,JAPRES07DEL03,38,4.7,scooter 
902,JAPRES16DEL03,23,4.6,scooter 
903,CHENRES16DEL02,28,4.1,scooter 
904,INDORES09DEL02,20,4.7,scooter 
905,HYDRES08DEL01,27,4.2,scooter 
906,MYSRES010DEL02,33,4.9,motorcycle 
907,RANCHIRES12DEL03,39,4.3,motorcycle 
908,PUNERES12DEL01,38,4.1,motorcycle 
909,PUNERES02DEL01,34,4.1,scooter 
910,GOARES11DEL03,26,4.8,motorcycle 
911,BANGRES13DEL03,21,4.2,motorcycle 
912,ALHRES12DEL03,22,4.7,electric_scooter 
913,MYSRES16DEL03,26,4.6,motorcycle 
914,INDORES09DEL03,25,4.9,scooter 
915,MYSRES20DEL03,32,5.0,motorcycle 
916,BANGRES03DEL02,23,4.6,motorcycle 
917,VADRES05DEL02,26,4.4,motorcycle 
918,RANCHIRES01DEL01,37,5.0,motorcycle 
919,MYSRES20DEL01,38,4.2,motorcycle 
920,MYSRES09DEL02,20,4.4,scooter 
921,INDORES11DEL01,20,4.9,scooter 
922,MUMRES16DEL03,29,5.0,motorcycle 
923,VADRES01DEL02,27,4.8,scooter 
924,CHENRES04DEL01,21,4.6,scooter 
925,SURRES04DEL01,37,4.8,motorcycle 
926,COIMBRES19DEL01,35,4.9,motorcycle 
927,SURRES16DEL03,26,4.7,motorcycle 
928,KNPRES11DEL02,37,4.9,motorcycle 
929,PUNERES06DEL02,23,5.0,motorcycle 
930,PUNERES15DEL03,34,4.5,motorcycle 
931,VADRES05DEL01,31,4.3,motorcycle 
932,KOCRES05DEL03,36,4.4,scooter 
933,INDORES13DEL01,35,4.8,scooter 
934,BHPRES14DEL03,29,2.5,scooter 
935,VADRES07DEL02,34,5.0,scooter 
936,SURRES01DEL02,20,4.9,motorcycle 
937,PUNERES02DEL01,23,4.6,scooter 
938,HYDRES02DEL01,24,4.7,electric_scooter 
939,RANCHIRES17DEL03,24,4.8,motorcycle 
940,BANGRES06DEL02,37,4.6,motorcycle 
941,CHENRES18DEL02,31,4.8,motorcycle 
942,COIMBRES07DEL02,28,4.7,motorcycle 
943,SURRES08DEL02,34,4.6,motorcycle 
944,LUDHRES01DEL02,36,5.0,motorcycle 
945,AURGRES18DEL01,30,3.7,motorcycle 
946,SURRES07DEL02,24,4.6,motorcycle 
947,PUNERES09DEL03,24,4.7,motorcycle 
948,SURRES06DEL02,24,4.9,motorcycle 
949,VADRES14DEL03,32,4.9,motorcycle 
950,KNPRES08DEL02,21,4.6,electric_scooter 
951,BANGRES08DEL01,33,4.1,motorcycle 
952,RANCHIRES07DEL02,37,4.7,motorcycle 
953,BHPRES12DEL01,22,4.4,motorcycle 
954,CHENRES08DEL03,31,4.9,electric_scooter 
955,RANCHIRES08DEL01,23,4.8,motorcycle 
956,VADRES19DEL02,38,4.3,electric_scooter 
957,AURGRES14DEL01,28,4.5,motorcycle 
958,COIMBRES19DEL03,27,4.8,motorcycle 
959,PUNERES04DEL01,20,4.6,motorcycle 
960,INDORES15DEL02,37,4.9,electric_scooter 
961,HYDRES15DEL01,21,4.3,motorcycle 
962,COIMBRES010DEL02,23,4.6,scooter 
963,PUNERES20DEL02,27,4.9,motorcycle 
964,LUDHRES01DEL02,38,4.2,motorcycle 
965,INDORES07DEL01,35,5.0,scooter 
966,SURRES13DEL03,36,4.3,motorcycle 
967,KOLRES12DEL03,26,4.1,motorcycle 
968,HYDRES19DEL03,33,4.5,motorcycle 
969,INDORES11DEL01,29,4.6,motorcycle 
970,INDORES04DEL02,21,4.7,scooter 
971,MYSRES02DEL02,25,4.6,motorcycle 
972,BANGRES20DEL03,29,4.6,scooter 
973,JAPRES15DEL02,39,4.9,motorcycle 
974,INDORES04DEL02,32,4.8,scooter 
975,PUNERES05DEL01,31,4.8,motorcycle 
976,HYDRES04DEL01,28,4.7,scooter 
977,KOLRES17DEL03,24,4.7,scooter 
978,JAPRES05DEL02,27,4.4,motorcycle 
979,BANGRES18DEL01,37,4.7,motorcycle 
980,RANCHIRES08DEL02,39,4.3,motorcycle 
981,RANCHIRES17DEL02,34,4.8,motorcycle 
982,BHPRES07DEL01,34,3.5,motorcycle 
983,SURRES05DEL02,38,5.0,scooter 
984,CHENRES06DEL02,29,4.7,motorcycle 
985,RANCHIRES13DEL03,31,4.8,motorcycle 
986,KOLRES07DEL02,33,4.9,motorcycle 
987,MUMRES16DEL03,29,4.6,electric_scooter 
988,JAPRES17DEL03,25,5.0,motorcycle 
989,MUMRES01DEL02,39,3.8,scooter 
990,MYSRES14DEL03,21,4.6,motorcycle 
991,AGRRES08DEL02,26,4.6,motorcycle 
992,INDORES07DEL02,30,4.8,scooter 
993,JAPRES20DEL03,20,4.7,motorcycle 
994,MUMRES05DEL02,23,4.6,motorcycle 
995,PUNERES17DEL01,24,4.9,scooter 
996,KOLRES15DEL01,34,4.4,motorcycle 
997,PUNERES16DEL02,23,4.9,motorcycle 
998,SURRES20DEL01,21,4.9,motorcycle 
999,BHPRES06DEL02,36,4.8,motorcycle 
1000,INDORES14DEL02,22,4.6,scooter 
1001,SURRES04DEL03,28,4.8,scooter 
1002,VADRES02DEL03,25,4.6,motorcycle 
1003,PUNERES08DEL02,21,4.9,motorcycle 
1004,CHENRES09DEL02,35,4.8,motorcycle 
1005,JAPRES13DEL01,29,4.6,scooter 
1006,JAPRES09DEL01,21,4.6,motorcycle 
1007,BANGRES06DEL02,22,4.9,motorcycle 
1008,COIMBRES16DEL02,30,4.7,scooter 
1009,MYSRES010DEL01,24,4.7,motorcycle 
1010,INDORES18DEL01,29,4.9,scooter 
1011,JAPRES18DEL01,28,4.8,scooter 
1012,CHENRES18DEL02,28,4.8,motorcycle 
1013,INDORES08DEL03,28,5.0,electric_scooter 
1014,CHENRES12DEL02,24,4.8,motorcycle 
1015,LUDHRES04DEL01,35,4.1,scooter 
1016,COIMBRES12DEL03,29,4.9,motorcycle 
1017,CHENRES010DEL01,39,4.7,scooter 
1018,COIMBRES12DEL01,29,4.6,scooter 
1019,MYSRES17DEL03,36,4.6,motorcycle 
1020,INDORES17DEL02,23,4.8,scooter 
1021,PUNERES09DEL02,30,3.8,scooter 
1022,CHENRES06DEL02,38,4.5,scooter 
1023,JAPRES12DEL01,29,4.6,scooter 
1024,JAPRES11DEL03,27,4.5,scooter 
1025,JAPRES17DEL02,35,4.6,motorcycle 
1026,PUNERES02DEL03,21,4.6,motorcycle 
1027,RANCHIRES06DEL01,25,4.6,scooter 
1028,INDORES07DEL02,39,5.0,electric_scooter 
1029,MUMRES06DEL03,27,4.7,scooter 
1030,COIMBRES09DEL02,35,4.8,motorcycle 
1031,BHPRES18DEL03,29,4.6,scooter 
1032,RANCHIRES14DEL01,32,4.5,motorcycle 
1033,JAPRES04DEL01,28,5.0,scooter 
1034,CHENRES03DEL03,37,4.8,motorcycle 
1035,BANGRES010DEL02,36,4.8,motorcycle 
1036,VADRES02DEL02,29,4.9,motorcycle 
1037,AGRRES11DEL03,27,4.8,scooter 
1038,BANGRES09DEL03,32,5.0,motorcycle 
1039,PUNERES010DEL03,22,4.8,motorcycle 
1040,INDORES11DEL03,29,4.3,motorcycle 
1041,HYDRES19DEL02,24,4.6,motorcycle 
1042,SURRES20DEL02,30,5.0,motorcycle 
1043,JAPRES05DEL01,25,4.5,scooter 
1044,BANGRES06DEL01,38,4.9,motorcycle 
1045,RANCHIRES02DEL03,26,4.9,electric_scooter 
1046,SURRES12DEL03,35,4.2,motorcycle 
1047,MYSRES16DEL03,38,4.2,scooter 
1048,BHPRES04DEL03,30,5.0,motorcycle 
1049,MUMRES18DEL01,25,4.6,motorcycle 
1050,INDORES03DEL02,36,4.9,motorcycle 
1051,JAPRES16DEL03,24,4.5,motorcycle 
1052,VADRES03DEL02,20,4.6,motorcycle 
1053,JAPRES06DEL02,26,4.8,motorcycle 
1054,MUMRES02DEL02,36,4.6,scooter 
1055,MYSRES04DEL03,26,4.9,motorcycle 
1056,CHENRES07DEL02,36,4.7,scooter 
1057,CHENRES08DEL01,20,4.6,motorcycle 
1058,KNPRES010DEL01,29,4.6,motorcycle 
1059,MYSRES02DEL01,34,4.9,motorcycle 
1060,CHENRES05DEL02,28,4.7,motorcycle 
1061,RANCHIRES12DEL02,22,5.0,electric_scooter 
1062,INDORES14DEL01,22,4.8,scooter 
1063,HYDRES15DEL01,31,4.9,scooter 
1064,MYSRES18DEL03,32,4.6,scooter 
1065,KNPRES03DEL01,29,4.6,scooter 
1066,MUMRES11DEL01,30,4.8,scooter 
1067,MYSRES18DEL01,22,5.0,scooter 
1068,BANGRES17DEL03,25,4.9,scooter 
1069,JAPRES09DEL03,39,4.8,scooter 
1070,INDORES11DEL01,30,4.1,motorcycle 
1071,COIMBRES04DEL02,30,4.9,motorcycle 
1072,SURRES01DEL02,22,5.0,scooter 
1073,SURRES09DEL01,39,4.7,scooter 
1074,KNPRES01DEL03,20,5.0,scooter 
1075,PUNERES010DEL02,29,4.7,scooter 
1076,MUMRES08DEL03,24,4.6,scooter 
1077,RANCHIRES06DEL01,33,4.9,scooter 
1078,BANGRES18DEL01,29,4.6,scooter 
1079,INDORES06DEL02,35,4.0,scooter 
1080,MYSRES17DEL01,26,4.7,scooter 
1081,JAPRES12DEL01,25,4.9,scooter 
1082,KOCRES15DEL03,37,5.0,scooter 
1083,SURRES17DEL03,38,4.9,motorcycle 
1084,JAPRES20DEL03,38,4.5,scooter 
1085,CHENRES19DEL03,32,4.3,motorcycle 
1086,INDORES11DEL03,25,4.7,motorcycle 
1087,HYDRES16DEL02,38,4.6,motorcycle 
1088,JAPRES04DEL02,33,4.2,motorcycle 
1089,VADRES02DEL02,38,4.7,scooter 
1090,GOARES010DEL03,20,4.7,motorcycle 
1091,VADRES01DEL02,35,4.6,scooter 
1092,AGRRES09DEL02,23,4.8,scooter 
1093,SURRES03DEL01,37,4.0,motorcycle 
1094,INDORES09DEL02,29,4.4,motorcycle 
