restaurant_id,restaurant_name,area,cuisines,rating,cost_for_two,online_order
6810,Salt And Spice,Electronic City,"north indian, kerala",3.2,450.0,0
6811,Hotel Green Palace,Electronic City,"north indian, south indian, kerala",,200.0,0
6812,Just Like Mum's,Electronic City,"bakery, desserts",,200.0,0
6813,Galaxy Kebabs & Curries,Electronic City,"north indian, kebab, seafood, chinese",,650.0,0
6814,Burmans Home Food,Electronic City,north indian,,300.0,0
6815,Bawarchi,Electronic City,"north indian, chinese",3.0,400.0,0
6816,Kinara Family Restaurant,Electronic City,"south indian, north indian, chinese",3.5,600.0,0
6817,Food Planet,Electronic City,"north indian, chinese, kerala",3.1,400.0,0
6818,Bachelor's Special Biriyani,Electronic City,"biryani, north indian, south indian",3.3,250.0,0
6819,E Foods Regalia,Electronic City,"south indian, chinese",3.1,550.0,0
6820,Malabar Restaurant,Electronic City,"kerala, fast food, beverages",3.6,400.0,0
6821,Cake Point,Electronic City,bakery,,300.0,0
6822,Hotel Fresh N Tasty,Electronic City,"north indian, south indian, chinese, kerala",,300.0,0
6823,Indulge,Electronic City,"bakery, desserts",,200.0,0
6824,Nomnom,Electronic City,"kerala, north indian, chinese",,400.0,0
6825,24 Hours Cake Delivery,Electronic City,bakery,,700.0,0
6826,Bak'd Goodies,Electronic City,bakery,,350.0,0
6827,Nasma Restaurant,Electronic City,"north indian, chinese, arabian",,550.0,0
6828,Healthy Bill,Electronic City,"salad, sandwich, fast food, beverages, juices",,200.0,0
6829,Arya Bhavan Sweets,Electronic City,"mithai, street food, north indian",,300.0,0
6830,Jyoti's Kitchen-Donne Biryani,Electronic City,"south indian, north indian, chinese",,300.0,0
6831,RK Foods,Electronic City,north indian,,300.0,0
6832,Amaravathi Andhra Mess,Electronic City,andhra,,300.0,0
6833,Delish Mom Food,Electronic City,"chinese, north indian, south indian",,300.0,0
6834,Casamia Restaurant,Electronic City,"north indian, south indian, kerala, arabian",,400.0,0
6835,Casamia Restaurant,Electronic City,"south indian, north indian, arabian",,400.0,0
6836,KATOOTA,Electronic City,"south indian, biryani",,300.0,0
6837,Rayalaseema Ruchulu,Electronic City,"andhra, north indian",,700.0,0
6838,Andhra Chettinad Cuisine,Electronic City,"andhra, south indian, chettinad",3.6,250.0,0
6839,Varenyam,Electronic City,"south indian, north indian",3.7,500.0,0
6840,Choconut,Electronic City,"bakery, desserts",,300.0,0
6841,Fumzas Dine,Electronic City,"biryani, north indian",,400.0,0
6842,Sri Mandarathi,Electronic City,"south indian, juices",,350.0,0
6843,Biryani Centre,Electronic City,south indian,,300.0,0
6844,Hotel Sinchara,Electronic City,"south indian, north indian, chinese",,500.0,0
6845,ABCD - Anybody Can Dine,Electronic City,"chinese, fast food",,500.0,0
6846,Oven Fresh,Electronic City,"bakery, fast food",,550.0,0
6847,Cake Dilim,Electronic City,"bakery, desserts",3.2,400.0,0
6848,The Veggies,Electronic City,"chinese, north indian",,200.0,0
6849,Cafe Light House,Electronic City,"kerala, seafood",,500.0,0
6850,RICE BAR,Electronic City,"north indian, biryani",,500.0,0
6851,Chillout,Electronic City,chinese,,300.0,0
6852,The French Loaf,Electronic City,"bakery, desserts, sandwich",,400.0,0
6853,Goodness! Beverages,Electronic City,beverages,,250.0,0
6854,Pandit Ji Sweets & Namkeen,Electronic City,"north indian, fast food",,300.0,0
6855,Gugu Fast Foods & Snacks,Electronic City,"chinese, north indian, fast food",,350.0,0
6856,The Tasty Food,Electronic City,north indian,,200.0,0
6857,MGR Foods,Electronic City,south indian,,300.0,0
6858,AJ Ambur Star Biriyani,Electronic City,"south indian, biryani",,300.0,0
6859,BJM Restaurant & Cafe,Electronic City,"north indian, chinese, fast food",,350.0,0
6860,Zinger Cafe,Electronic City,"fast food, burger, beverages, ice cream",,300.0,0
6861,Venkataramana Nellore Mess,Electronic City,south indian,,200.0,0
6862,The Cakesplorer,Electronic City,bakery,,400.0,0
6863,Sruthi Mess,Electronic City,"south indian, north indian, chinese",,300.0,0
6864,Dilli Tadka,Electronic City,north indian,,300.0,0
6865,Vigneshwara Mess,Electronic City,"south indian, biryani",,200.0,0
6866,Ambur Chicken Biryani,Electronic City,biryani,,150.0,0
6867,Star Cafe Hotel,Electronic City,"north indian, chinese",,350.0,0
6868,Samruddhi Restaurant,Electronic City,"andhra, north indian, chinese",,500.0,0
6869,Hotel Malabar,Electronic City,"chinese, mughlai, hyderabadi, north indian",,400.0,0
6870,Anil Andhra Curry Point,Electronic City,"andhra, biryani",,400.0,0
6871,Eatery,Electronic City,fast food,,100.0,0
6872,DIET Cravers,Electronic City,"salad, healthy food",,300.0,0
6873,Shivshankar Hotel,Electronic City,"north indian, chinese",,350.0,0
6874,New Kshatriya Dum Biryani,Electronic City,"biryani, south indian",,350.0,0
6875,The Juice Shop,Electronic City,"juices, north indian",,200.0,0
6876,Reyniks Flavours,Electronic City,north indian,,150.0,0
6877,Cakea,Electronic City,bakery,,300.0,0
6878,VMS Star Biriyani,Electronic City,"biryani, south indian",3.1,350.0,0
6879,MBR Dum Biryani County,Electronic City,"biryani, north indian",3.5,150.0,0
6880,Desi Breakk,Electronic City,north indian,3.6,150.0,0
6881,Bengaluru Restaurant,Electronic City,"north indian, south indian",3.1,1500.0,0
6882,S R Andhra Mess,Electronic City,andhra,3.3,200.0,0
6883,Akshay Biryani Paradise,Electronic City,"south indian, north indian",,350.0,0
6884,Shiv Shankar Hotel,Electronic City,"north indian, chinese",3.5,350.0,0
6885,Gourmet,Electronic City,"north indian, chinese, continental, south indian",3.5,800.0,0
6886,New Hyderabadi Biryani House,Electronic City,"biryani, hyderabadi",,600.0,0
6887,Vibgyor Kitchen,Electronic City,north indian,,350.0,0
6888,NightOwl,Electronic City,north indian,2.7,400.0,0
6889,Big Apple Restaurant,Electronic City,"north indian, chinese, pizza, burger",3.2,300.0,0
6890,Hotel The Nalanda,Electronic City,"north indian, south indian",3.2,700.0,0
6891,The Right Moo Organic Icecreams,Electronic City,desserts,,300.0,0
6892,Pepper Pillar,Electronic City,south indian,3.4,700.0,0
6893,Cool Treat Cafe & Cakes,Electronic City,"bakery, fast food",,300.0,0
6894,Hotel A-1,Electronic City,"north indian, chinese",3.3,300.0,0
6895,Naidu Hotel,Electronic City,south indian,,200.0,0
6896,Andhra Mess,Electronic City,south indian,3.4,200.0,0
6897,Vasu Biriyani Paradise,Electronic City,"north indian, biryani, chinese",3.1,350.0,0
6898,Dilli 6,Electronic City,"north indian, chinese",3.2,450.0,0
6899,Yum Kitchen,Electronic City,"north indian, chinese",2.8,600.0,0
6900,MK Dabbawala,Electronic City,north indian,3.2,400.0,0
6901,The Magic Chef,Electronic City,"north indian, chinese",3.7,300.0,0
6902,Satkar,Electronic City,"chinese, north indian",3.6,350.0,0
6903,Sandesh Sweets & Chats,Electronic City,"south indian, street food, beverages",2.9,350.0,0
6904,NH7 Resto Pub,Electronic City,"andhra, chinese, continental",3.3,1400.0,0
6905,EatPrayLove,Electronic City,south indian,,180.0,0
6906,Hamara Kozhikode,Electronic City,"kerala, juices",3.3,300.0,0
6907,Food Point,Electronic City,"north indian, south indian, chinese",,300.0,0
6908,New Andhra Spice,Electronic City,andhra,3.3,400.0,0
6909,New Green Leaf Restaurant,Electronic City,"kerala, north indian, chinese, south indian",3.6,600.0,0
6910,Bhukkad,Electronic City,"healthy food, fast food",3.3,250.0,0
6911,Eatsy,Electronic City,"north indian, south indian",3.5,300.0,0
6912,Xpress Kitchen,Electronic City,"north indian, chinese",3.3,500.0,0
6913,Chikeys,Electronic City,"burger, fast food",3.0,400.0,0
6914,Bhavya's Kitchen,Electronic City,"andhra, north indian, south indian, chinese",,350.0,0
6915,Momm's The Kitchen,Electronic City,"andhra, south indian, north indian, chinese",3.4,500.0,0
6916,The Three Dragons,Electronic City,chinese,3.3,400.0,0
6917,Zaffron Express,Electronic City,"north indian, chinese, biryani",3.5,550.0,0
6918,Hungry Kya?,Electronic City,"north indian, chinese",3.3,400.0,0
6919,Hunter's Lounge,Electronic City,"south indian, north indian, chinese",3.1,500.0,0
6920,Polo Scoops,Electronic City,desserts,3.2,200.0,0
6921,Green Tree Garden Restaurant,Electronic City,"chinese, hyderabadi, mughlai, south indian",3.4,500.0,0
6922,Till The Last Bite,Electronic City,"north indian, chinese",3.4,300.0,0
6923,Sattvic,Electronic City,"south indian, north indian",3.5,450.0,0
6924,Old Stories,Electronic City,"bengali, north indian, oriya",3.7,600.0,0
6925,Ham Khim Chinese Fast Food,Electronic City,chinese,3.1,300.0,0
6926,Mast Kalandar,Electronic City,north indian,2.4,450.0,0
6927,The Breakfast Club,Electronic City,"continental, south indian, north indian",3.9,400.0,0
6928,HOT BOX,Electronic City,"north indian, chinese",3.6,200.0,0
6929,4Foodiez - The Restaurant,Electronic City,"street food, chinese, north indian, south indian",3.0,400.0,0
6930,Sapfresh,Electronic City,beverages,,150.0,0
6931,Biriyani Paradise,Electronic City,"north indian, kerala, biryani, south indian",3.5,550.0,0
6932,Marwa Family Restaurant,Electronic City,"north indian, chinese",3.0,500.0,0
6933,Hotel Sri Chiraag Sagar,Electronic City,"north indian, south indian, chinese",,400.0,0
6934,Tasty Funda,Electronic City,"north indian, chinese",3.3,200.0,0
6935,Pugals Biriyani,Electronic City,"kerala, biryani, chinese, north indian",3.6,400.0,0
6936,Enroute,Electronic City,"continental, fast food",3.6,300.0,0
6937,Shree Sai Foods,Electronic City,south indian,,300.0,0
6938,ANR Dum Biryani Centre,Electronic City,"south indian, biryani",,350.0,0
6939,Nitara Muticuisine Kitchen,Electronic City,"north indian, south indian",,300.0,0
6940,Sai Upahar,Electronic City,"south indian, street food",,200.0,0
6941,Lancy Sweets,Electronic City,mithai,3.7,200.0,0
6942,SV Crispy Chicken,Electronic City,fast food,3.5,200.0,0
6943,Grand Taj,Electronic City,"biryani, north indian, chinese",,200.0,0
6944,Choconut Cafe,Electronic City,"fast food, beverages",3.4,250.0,0
6945,Payal Fast Food & Tiffen Centre,Electronic City,fast food,,100.0,0
6946,Fine Dine Restaurant,Electronic City,"biryani, fast food, south indian",,200.0,0
6947,Public Cafe,Electronic City,continental,,700.0,0
6948,Nivaan's Kitchen,Electronic City,"biryani, north indian",,600.0,0
6949,Lekha's Delicacies,Electronic City,"south indian, north indian, chinese",,300.0,0
6950,Rara Avis,Electronic City,"kerala, seafood, biryani, desserts",,400.0,0
6951,Clean Eats,Electronic City,healthy food,,300.0,0
6952,Shaadi Ki Biryani,Electronic City,"biryani, charcoal chicken",,600.0,0
6953,Arzak,Electronic City,"arabian, middle eastern, rolls, seafood, bbq",,300.0,0
6954,Desi Tadka,Electronic City,"north indian, chinese",3.0,300.0,0
6955,Hotel Amrit,Electronic City,"north indian, chinese, juices",,250.0,0
6956,FAB Cafe,Electronic City,"fast food, beverages",3.1,250.0,0
6957,Spicy Tadka,Electronic City,"north indian, chinese, bengali",3.5,400.0,0
6958,Hot & Cool,Electronic City,fast food,,150.0,0
6959,Foodiction,Electronic City,"north indian, fast food, chinese, burger",,500.0,0
6960,Affa Cafeteria,Electronic City,fast food,,200.0,0
6961,Adya Hotel,Electronic City,"south indian, north indian, chinese",3.3,400.0,0
6962,The US Burger,Electronic City,fast food,3.0,150.0,0
6963,Pehla Niwala,Electronic City,"north indian, momos",2.8,400.0,0
6964,The Lemon Grass Kitchen,Electronic City,"chinese, thai",3.3,300.0,0
6965,Ayesha Hotel,Electronic City,"fast food, hyderabadi",,500.0,0
6966,Bite Sip Repeat,Electronic City,"fast food, south indian, north indian",3.4,150.0,0
6967,White Chillies,Electronic City,biryani,,300.0,0
6968,Mazali,Electronic City,"kerala, north indian",,350.0,0
6969,Andhra Ruchulu,Electronic City,south indian,3.3,250.0,0
6970,Taste Of Rajasthan,Electronic City,"north indian, rajasthani, street food",,200.0,0
6971,Chef Delicacies,Electronic City,"kebab, rolls, charcoal chicken",,400.0,0
6972,Flavors Restaurant,Electronic City,north indian,,150.0,0
6973,Star Briyani,Electronic City,"biryani, north indian",,200.0,0
6974,Nawabi Kitchen,Electronic City,"north indian, chinese",,600.0,0
6975,Namma Atithi,Electronic City,"north indian, south indian, chinese, biryani",,200.0,0
6976,nu.tree,Electronic City,"north indian, healthy food, beverages",,400.0,0
6977,Sandwich Jn,Electronic City,"fast food, beverages",,150.0,0
6978,Flavour A Azam,Electronic City,north indian,3.5,400.0,0
6979,Bawarchi Restaurant,Electronic City,"north indian, biryani",3.1,700.0,0
6980,Bhokali Paratha,Electronic City,north indian,,400.0,0
6981,Curries And Pickles,Electronic City,"andhra, north indian, biryani",3.6,400.0,0
6982,Bhaiya Ji Food Court,Electronic City,"north indian, chinese",3.5,300.0,0
6983,Chung Wah,Electronic City,chinese,2.9,500.0,0
6984,Madiha Biryani House,Electronic City,"biryani, north indian, beverages",3.4,450.0,0
6985,Xpress Chai,Electronic City,tea,,150.0,0
6986,Eat Repeat Express,Electronic City,"north indian, chinese, continental",3.1,600.0,0
6987,Mustard Food Court,Electronic City,"north indian, chinese",3.8,500.0,0
6988,Cafe Black Pepper,Electronic City,fast food,,200.0,0
6989,Chokha Zaika,Electronic City,north indian,,300.0,0
6990,Vijayawadavari Sandya Andhra Mess,Electronic City,andhra,3.6,200.0,1
6991,E - City Combos,Electronic City,"south indian, north indian, chinese, biryani",3.5,350.0,1
6992,Nesara Upahar,Electronic City,"south indian, chinese, north indian",,250.0,1
6993,Hide Out - The Golden Tulip,Electronic City,finger food,3.2,1800.0,1
6994,Funky Food,Electronic City,"fast food, desserts, beverages",,60.0,0
6995,Vyanjan,Electronic City,"north indian, chinese",3.3,400.0,1
6996,Vandana Restaurant,Electronic City,"arabian, north indian, chinese, biryani",,400.0,0
6997,Mr. Paratha & Ms. Curry,Electronic City,biryani,,300.0,0
6998,Tempting Aroma,Electronic City,"north indian, chinese, bbq",,300.0,0
6999,TeamDelish,Electronic City,healthy food,3.4,300.0,0
7000,Mitran Da Adda,Electronic City,"north indian, fast food",,350.0,0
7001,Amba Food,Electronic City,north indian,,180.0,0
7002,Krish Kitchen,Electronic City,"north indian, bengali",,300.0,0
7003,Oriental Fusion,Electronic City,"american, continental",,700.0,0
7004,Patravali Biriyani,Electronic City,"biryani, fast food",,400.0,1
7005,Shoiab Family Restaurant,Electronic City,"north indian, south indian, chinese",3.6,600.0,1
7006,Pandit Ji Sweets & Namkeen,Electronic City,"mithai, street food",3.6,300.0,1
7007,Ramdev Bhojnalaya,Electronic City,"rajasthani, gujarati",3.0,200.0,0
7008,Gifts N Surprise,Electronic City,bakery,,500.0,0
7009,Bangalore Cakes,Electronic City,bakery,2.9,250.0,1
7010,Village Palace,Electronic City,"north indian, chinese, andhra, seafood",3.0,250.0,1
7011,Super Hyderabadi Dum Biriyani & Combos,Electronic City,"biryani, south indian, north indian",,300.0,0
7012,Hotel Masti,Electronic City,"north indian, biryani, chinese",2.8,300.0,1
7013,Milkshake Kulture,Electronic City,beverages,3.5,300.0,0
7014,Baskiin's Rabbin,Electronic City,"fast food, desserts, beverages",,300.0,0
7015,Sethi's,Electronic City,"north indian, chinese, bbq",,600.0,1
7016,Krutunga Restaurant,Electronic City,"chinese, north indian, south indian",3.4,700.0,0
7017,The Kitchen,Electronic City,"north indian, chinese",3.7,250.0,1
7018,Choco Nut Cafe,Electronic City,desserts,3.2,150.0,1
7019,Adyar Anand Bhavan Sweets,Electronic City,"south indian, north indian, chinese, street food",,200.0,0
7020,Magic Packs,Electronic City,"north indian, south indian",3.1,300.0,1
7021,Aamaravathi Biryani Zone,Electronic City,biryani,,300.0,1
7022,Kairali Restaurant,Electronic City,"kerala, south indian",3.4,400.0,1
7023,Cake Spot,Electronic City,bakery,,400.0,0
7024,Grilliez,Electronic City,"continental, bbq, beverages",,400.0,0
7025,Kanti Sweets,Electronic City,"mithai, street food",3.6,400.0,1
7026,Kadhai Tadka family Restaurant,Electronic City,"chinese, north indian",,400.0,0
7027,Food Lover,Electronic City,"north indian, south indian, fast food",,300.0,0
7028,Chatkara,Electronic City,north indian,,300.0,0
7029,Baker's Cafe,Electronic City,"bakery, desserts",,200.0,1
7030,The Hyderbadi Chefs,Electronic City,"south indian, north indian, chinese",3.4,400.0,1
7031,Bhojan@99,Electronic City,fast food,,200.0,1
7032,Swaadh,Electronic City,"south indian, north indian, kerala, chinese",,300.0,0
7033,Bake Magic,Electronic City,bakery,,300.0,1
7034,Adarsh Bakery,Electronic City,"bakery, fast food",3.1,300.0,0
7035,The Fiery Indian Kitchen,Electronic City,north indian,,650.0,1
7036,Machlee's Sea Food,Electronic City,seafood,,200.0,0
7037,The Duke of Juices,Electronic City,"juices, beverages, salad",,200.0,0
7038,Cafe Xtasi,Electronic City,pizza,,,0
7039,Basmati's Briyani Nation,Electronic City,"south indian, biryani",,350.0,1
7040,Laddoos,Electronic City,"north indian, street food, mithai",2.8,250.0,0
7041,Silver Leaf - Ramee Guestline Hotels,Electronic City,"continental, mughlai, north indian, chinese",3.5,900.0,0
7042,Just Bake,Electronic City,"bakery, desserts",,400.0,0
7043,CakeZone,Electronic City,"bakery, desserts",3.2,500.0,1
7044,Jodhpur Sweets,Electronic City,"desserts, street food",3.8,100.0,0
7045,Sriji's Mithai,Electronic City,"desserts, mithai",3.4,150.0,0
7046,The French Loaf,Electronic City,"bakery, desserts, sandwich",2.6,400.0,1
7047,Sweet Revenge,Electronic City,"bakery, fast food",3.3,300.0,0
7048,Maruthi Sweet Corner,Electronic City,desserts,,300.0,0
7049,Sri Mahadev Sweets,Electronic City,"desserts, street food, mithai",,150.0,0
7050,Me And My Cake,Electronic City,"bakery, desserts",,500.0,0
7051,The Cake Lair,Electronic City,"bakery, fast food, beverages",,600.0,0
7052,Kulfi House,Electronic City,ice cream,3.7,200.0,0
7053,Cool Break,Electronic City,"desserts, fast food",3.4,150.0,0
7054,Hotel Ivy Dew Drops,Electronic City,"south indian, north indian, chinese",3.2,900.0,0
7055,46 Ounces Brewgarden,Electronic City,"bar food, finger food, pizza",,1600.0,0
