order_id,order_type,restaurant_latitude,restaurant_longitude
836D,Meal ,17.455894,78.375467
ABBE,Snack ,17.483216,78.552111
29DD,Drinks ,11.022477,76.995667
96C3,Snack ,18.636215,73.751081
2F75,Meal ,23.359407,85.325055
4248,Meal ,10.96185,76.971082
92DD,Buffet ,12.934179,77.615797
54B6,Buffet ,10.96185,76.971082
5177,Buffet ,11.022169,76.999594
9150,Drinks ,22.751857,75.866699
5997,Snack ,12.981615,80.231598
C775,Meal ,19.876219,75.346017
4E+36,Meal ,12.304569,76.643622
DB58,Drinks ,0.0,0.0
6E6F,Drinks ,26.891191,75.802083
8BB9,Drinks ,12.914264,77.6784
74C1,Snack ,0.0,0.0
35CE,Snack ,11.003008,76.97544
D044,Meal ,19.880256,75.323503
A1A8,Meal ,17.430448,78.418213
2C77,Meal ,23.359194,85.325447
BAA4,Buffet ,22.311358,73.164798
8445,Drinks ,17.429585,78.392621
3CE8,Drinks ,22.311603,73.165012
9DB4,Meal ,21.173343,72.792731
4C17,Drinks ,13.086438,80.220672
74F,Drinks ,13.027018,80.254791
6D8F,Drinks ,21.157735,72.768778
7B92,Buffet ,17.450851,78.379347
1.1E+05,Snack ,13.045479,80.23311
164D,Meal ,12.334022,76.618203
BEB1,Drinks ,12.934365,77.616155
D2E5,Meal ,30.893234,75.82172
7C6,Drinks ,22.310329,73.169083
D6C5,Meal ,15.561295,73.749478
CFAA,Buffet ,30.319528,78.040267
B2B,Snack ,22.761593,75.886362
47C2,Meal ,12.299524,76.64262
57D0,Snack ,26.921411,75.793604
D7FA,Meal ,27.195928,77.998092
462,Meal ,-23.359194,-85.325447
AED 6.00,Snack ,0.0,0.0
7E6E,Meal ,10.96185,76.971082
856D,Meal ,0.0,0.0
276E,Snack ,0.0,0.0
B26F,Snack ,13.066762,80.251865
1070,Snack ,17.41233,78.449654
D010,Buffet ,0.0,0.0
6095,Meal ,0.0,0.0
64C5,Buffet ,21.173493,72.801953
C02,Meal ,13.066762,80.251865
2C0B,Buffet ,12.970324,77.645748
7B16,Drinks ,23.374878,85.335739
63CF,Snack ,12.98041,77.640489
223B,Snack ,22.307898,73.167788
922A,Meal ,26.911927,75.797282
6C5A,Drinks ,23.357804,85.325146
D5A6,Snack ,0.0,0.0
C72D,Buffet ,19.876219,75.346017
CDA0,Buffet ,25.450317,81.831681
D719,Snack ,0.0,0.0
6A7B,Meal ,18.994237,72.825553
2D99,Snack ,21.175104,72.804342
9BFD,Meal ,18.536562,73.896485
685C,Snack ,21.185047,72.80859
340D,Meal ,18.546947,73.900626
3922,Snack ,11.003008,76.97544
9205,Drinks ,12.304569,76.643622
AE90,Buffet ,0.0,0.0
3D6A,Meal ,22.725748,75.898497
8376,Meal ,12.334022,76.618203
B6AA,Buffet ,11.021278,76.995017
3730,Drinks ,17.411028,78.329645
9481,Snack ,26.905287,75.794592
E19D,Snack ,15.496162,73.825364
30D5,Snack ,10.96185,76.971082
998B,Buffet ,26.921411,75.793604
B76A,Buffet ,18.546258,73.904337
C371,Meal ,27.161661,78.011544
A472,Meal ,26.956431,75.776649
A0D3,Buffet ,11.003681,76.975525
8DCD,Snack ,13.058616,80.264151
C362,Drinks ,10.020683,76.310631
A2DA,Meal ,26.914142,75.805704
2E+43,Buffet ,12.337928,76.617889
7377,Snack ,22.311844,73.165081
D667,Meal ,0.0,0.0
3EFA,Drinks ,23.355164,85.324097
DC40,Buffet ,22.569358,88.433452
8530,Meal ,0.0,0.0
BB2,Meal ,22.753839,75.897429
632B,Snack ,11.006686,76.951736
A652,Meal ,22.761226,75.887522
325F,Snack ,17.433809,78.386744
D3E6,Meal ,23.232537,77.429845
D229,Drinks ,15.496162,73.825364
2E+15,Buffet ,23.371292,85.327872
B76E,Buffet ,23.351058,85.325731
953E,Meal ,11.010375,76.95295
44BC,Snack ,18.55144,73.804855
2D82,Drinks ,17.430448,78.418213
218D,Drinks ,18.520016,73.830547
3D76,Buffet ,22.311603,73.165012
AFD7,Snack ,18.530963,73.828972
A66,Buffet ,12.972793,80.249982
353D,Meal ,19.178321,72.834715
8D35,Snack ,12.975377,77.696664
5AE0,Drinks ,17.431668,78.408321
293C,Buffet ,18.53408,73.89852
536C,Snack ,12.949934,77.699386
D6DE,Meal ,30.899992,75.831338
D3F0,Buffet ,0.0,0.0
577C,Drinks ,13.02978,80.208812
83AD,Drinks ,23.369746,85.33982
40A7,Buffet ,26.902908,75.792934
179B,Buffet ,22.745049,75.892471
A229,Drinks ,17.440827,78.393391
8229,Drinks ,12.914264,77.6784
1F3C,Snack ,12.934179,77.615797
BB48,Buffet ,11.016298,76.972076
DBDD,Snack ,10.000706,76.349516
BFC4,Meal ,25.454697,81.834492
154A,Snack ,12.297954,76.665169
8273,Drinks ,12.906229,77.596791
69A2,Meal ,26.905287,75.794592
A03A,Drinks ,21.186608,72.794136
8FB2,Meal ,18.636215,73.751081
42EC,Buffet ,13.044694,80.26147
A8FB,Buffet ,23.351489,85.324253
8105,Snack ,22.727021,75.884167
238B,Snack ,17.429585,78.392621
9E+79,Drinks ,26.90294,75.793007
1F79,Buffet ,19.055831,72.833984
E199,Drinks ,0.0,0.0
C386,Snack ,22.552996,88.35231
5E+76,Buffet ,0.0,0.0
6C6,Meal ,23.353783,85.326967
E08F,Buffet ,23.214459,77.434976
B81A,Meal ,13.086438,80.220672
95B6,Drinks ,22.311358,73.164798
6742,Meal ,19.178321,72.834715
7DA4,Meal ,21.157729,72.768726
3493,Meal ,21.185047,72.80859
BA88,Meal ,13.026286,80.275235
CF61,Drinks ,0.0,0.0
BD23,Snack ,12.935662,77.61413
D3E,Snack ,12.3085,76.665808
1A29,Buffet ,19.103249,72.846749
9D8,Snack ,21.173493,72.801953
3A89,Buffet ,12.978453,77.643685
78A9,Buffet ,22.308096,73.167753
5634,Drinks ,0.0,0.0
29FB,Drinks ,12.913041,77.683237
4641,Snack ,23.351489,85.324253
4DC2,Snack ,26.905287,75.794592
41A1,Buffet ,23.374989,85.335486
6DF6,Snack ,11.021278,76.995017
2D53,Snack ,21.186884,72.793616
535E,Drinks ,21.186608,72.794136
D247,Meal ,30.893244,75.821817
AAD,Drinks ,11.026117,76.944652
B8C2,Buffet ,12.981615,80.231598
CCB2,Snack ,30.893234,75.82172
9566,Buffet ,21.173343,72.792731
7DCF,Buffet ,17.422819,78.449578
CC88,Drinks ,30.885915,75.788259
74D8,Snack ,17.424114,78.347554
DD97,Drinks ,30.372202,78.077151
AB97,Buffet ,12.323225,76.630028
C3ED,Buffet ,25.443994,81.860187
B1A5,Buffet ,12.949934,77.699386
690E,Meal ,11.021278,76.995017
1EFE,Buffet ,21.175975,72.795503
D1B8,Snack ,19.866969,75.318894
C379,Snack ,30.327968,78.046106
B37,Buffet ,12.316967,76.603067
DD9F,Drinks ,30.359722,78.067079
8A34,Snack ,18.539299,73.897902
C230,Snack ,25.443994,81.860187
39F7,Meal ,26.766536,75.837333
8E+20,Meal ,26.849596,75.800512
4.6E+08,Buffet ,13.049645,80.242268
9ACC,Meal ,22.725835,75.887648
A0E6,Snack ,17.438263,78.397865
2656,Meal ,12.321214,76.621094
50DB,Buffet ,0.0,0.0
917F,Buffet ,18.520016,73.830547
728A,Buffet ,18.55144,73.804855
D306,Snack ,15.544419,73.755736
5064,Buffet ,12.935662,77.61413
D8AF,Drinks ,25.443994,81.860187
1C54,Snack ,12.316967,76.603067
30DF,Snack ,22.725835,75.887648
726E,Buffet ,12.337978,76.616792
7170,Drinks ,12.979166,77.640709
675A,Buffet ,22.310526,73.170937
310E,Snack ,23.416792,85.316842
5BCA,Meal ,12.337978,76.616792
1275,Snack ,12.323194,76.630583
3442,Buffet ,22.751234,75.88949
A816,Drinks ,19.120083,72.907385
9DCA,Meal ,22.307898,73.167788
2AA7,Drinks ,13.02978,80.208812
A189,Meal ,21.173493,72.801953
4700,Snack ,11.022298,76.998349
7823,Meal ,21.160437,72.774209
D7AA,Snack ,26.474986,80.342796
3E+82,Drinks ,18.546258,73.904337
323A,Drinks ,18.636215,73.751081
4E+87,Meal ,22.310526,73.170937
C452,Drinks ,9.970717,76.285447
B619,Snack ,22.745049,75.892471
C714,Drinks ,0.0,0.0
BE82,Buffet ,0.0,0.0
1420,Meal ,21.186438,72.794115
8CB2,Snack ,18.55144,73.804855
BEC 1.00,Drinks ,17.41233,78.449654
33FD,Meal ,23.374878,85.335739
791A,Drinks ,12.979096,77.640625
2E4E,Drinks ,12.981615,80.231598
4585,Drinks ,10.96185,76.971082
A80B,Meal ,21.173343,72.792731
DF6C,Meal ,30.873988,75.842739
C297,Snack ,19.888716,75.321461
E48,Buffet ,21.170798,72.790489
5D92,Buffet ,18.536562,73.896485
708B,Buffet ,21.185047,72.80859
1CF1,Drinks ,21.173343,72.792731
1F29,Meal ,22.311603,73.165012
C56D,Snack ,0.0,0.0
B5DB,Snack ,12.906229,77.596791
7023,Meal ,23.359407,85.325055
DC21,Meal ,0.0,0.0
4B4E,Buffet ,13.022394,80.242439
907,Meal ,23.353783,85.326967
5E+14,Buffet ,22.311844,73.165081
D8DC,Snack ,19.875016,75.322405
A98F,Drinks ,11.022298,76.998349
8C7B,Meal ,18.51421,73.838429
4142,Meal ,22.760072,75.892574
A989,Buffet ,17.45971,78.368855
2213,Drinks ,11.003008,76.97544
9EA4,Buffet ,18.592718,73.773572
D1DE,Buffet ,30.873988,75.842739
AE16,Meal ,22.722634,75.886959
2533,Meal ,21.170096,72.789122
CF52,Drinks ,22.551084,88.354127
8.1E+10,Buffet ,17.458998,78.500366
233B,Buffet ,22.751234,75.88949
C51,Buffet ,22.753659,75.903365
603B,Snack ,12.304569,76.643622
401,Snack ,12.972161,77.596014
228A,Buffet ,26.891191,75.802083
6811,Meal ,22.753659,75.903365
1740,Buffet ,18.543626,73.905101
6E+40,Snack ,17.411028,78.329645
C980,Drinks ,22.569358,88.433452
9999,Meal ,26.905287,75.794592
91CF,Drinks ,12.913041,77.683237
50CB,Snack ,23.353783,85.326967
A805,Meal ,23.374878,85.335739
CDF 6.00,Snack ,0.0,0.0
469E,Buffet ,21.175104,72.804342
109A,Meal ,13.054347,80.257221
9048,Meal ,23.374989,85.335486
D674,Snack ,22.547186,88.35068
865,Snack ,19.120083,72.907385
B7ED,Meal ,26.892312,75.806896
5EFA,Drinks ,19.12663,72.829976
B352,Snack ,0.0,0.0
CC1B,Snack ,27.160934,78.044095
B99B,Snack ,22.722634,75.886959
A644,Snack ,26.956431,75.776649
8DC0,Snack ,18.927584,72.832585
8753,Buffet ,18.530963,73.828972
D71B,Buffet ,22.552672,88.352885
9247,Buffet ,18.536718,73.830327
6CBA,Meal ,21.15276,72.778059
D883,Snack ,23.232357,77.429989
A12A,Meal ,22.761593,75.886362
88C1,Buffet ,21.173493,72.801953
7C7,Snack ,0.0,0.0
93EF,Drinks ,18.53408,73.89852
34A6,Meal ,13.044694,80.26147
901,Meal ,26.846156,75.8023
5176,Drinks ,26.911378,75.789034
292B,Meal ,12.979096,77.640625
BA5,Meal ,11.010375,76.95295
A62A,Meal ,12.321214,76.621094
B6D1,Drinks ,22.753839,75.897429
7ED,Snack ,26.913987,75.752891
1EDB,Buffet ,12.981615,80.231598
E13,Buffet ,22.725748,75.898497
B429,Meal ,12.972793,80.249982
D00F,Meal ,30.914057,75.83982
5E+92,Snack ,11.000762,76.981876
3AE5,Drinks ,13.066762,80.251865
AAA,Snack ,11.000762,76.981876
B96A,Snack ,12.326356,76.619103
9B1B,Meal ,22.761226,75.887522
A6F9,Snack ,18.536562,73.896485
4D6C,Meal ,13.054347,80.257221
6E+83,Snack ,26.902908,75.792934
1A6C,Buffet ,26.90294,75.793007
3EBD,Meal ,26.892312,75.806896
3419,Buffet ,18.55144,73.804855
7C8C,Meal ,23.357804,85.325146
3311,Buffet ,22.722634,75.886959
7769,Buffet ,19.055831,72.833984
C06,Drinks ,11.008638,76.984311
C7E2,Snack ,23.234631,77.401663
6371,Meal ,0.0,0.0
2E+57,Buffet ,26.902328,75.794257
969C,Snack ,13.091809,80.219104
3F7D,Snack ,12.933298,77.614293
BDA4,Drinks ,0.0,0.0
C459,Meal ,27.163303,78.057044
9EEC,Drinks ,12.934179,77.615797
9782,Drinks ,18.539299,73.897902
7732,Drinks ,22.751234,75.88949
B35B,Snack ,17.458998,78.500366
1C33,Drinks ,21.15276,72.778059
1677,Drinks ,26.905287,75.794592
4351,Buffet ,12.979096,77.640625
3AD2,Buffet ,0.0,0.0
20A1,Drinks ,21.183434,72.814492
5BA0,Meal ,12.316967,76.603067
D8A7,Meal ,23.184992,77.417227
1557,Drinks ,19.1093,72.825451
1043,Meal ,22.751857,75.866699
5B19,Snack ,26.849596,75.800512
2A32,Buffet ,22.32,73.17
9E3B,Snack ,26.911927,75.797282
95CD,Buffet ,19.221315,72.862381
5BAC,Buffet ,12.3085,76.665808
84C2,Drinks ,13.081878,80.248519
A027,Meal ,13.022394,80.242439
C013,Buffet ,-26.47775,-80.351569
3AD1,Buffet ,12.304569,76.643622
AB3B,Meal ,13.058616,80.264151
68AC,Drinks ,0.0,0.0
9DFA,Snack ,22.761593,75.886362
3307,Drinks ,17.45971,78.368855
5091,Meal ,12.337928,76.617889
C48F,Meal ,26.469003,80.316344
A420,Snack ,18.994237,72.825553
6B2E,Buffet ,12.337928,76.617889
317C,Drinks ,12.972532,77.608179
68BA,Buffet ,26.911378,75.789034
7F88,Buffet ,22.751234,75.88949
49F8,Meal ,11.024839,77.007003
72F9,Drinks ,21.186438,72.794115
99BB,Meal ,21.175975,72.795503
E1D8,Buffet ,26.483672,80.320708
699A,Meal ,18.539299,73.897902
78A7,Meal ,19.065838,72.832658
507F,Buffet ,23.357804,85.325146
85E,Buffet ,12.913041,77.683237
7597,Buffet ,22.728163,75.884212
2100,Meal ,12.326356,76.619103
9CC7,Snack ,26.902908,75.792934
CC78,Drinks ,10.027364,76.308258
72B1,Snack ,21.149569,72.772697
9B9E,Snack ,26.956431,75.776649
B66,Buffet ,12.986047,80.218114
2B82,Snack ,22.751234,75.88949
5D32,Meal ,17.440827,78.393391
9DA6,Meal ,26.902328,75.794257
4BC0,Drinks ,0.0,0.0
C086,Drinks ,-15.546594,73.760431
5.2E+01,Drinks ,22.307898,73.167788
CE72,Snack ,0.0,0.0
8153,Snack ,21.186884,72.793616
506F,Meal ,22.725835,75.887648
9DC9,Meal ,26.913483,75.803139
861B,Meal ,0.0,0.0
8E5C,Meal ,12.975377,77.696664
B0B2,Buffet ,22.732225,75.874765
8553,Meal ,22.310329,73.169083
37B4,Snack ,11.025083,77.015393
2363,Drinks ,19.120083,72.907385
7C78,Buffet ,12.316967,76.603067
3695,Snack ,12.321214,76.621094
7C01,Buffet ,12.326356,76.619103
7450,Snack ,17.433809,78.386744
C60,Meal ,11.016298,76.972076
B112,Drinks ,19.207222,72.972281
9331,Snack ,23.374989,85.335486
5B28,Buffet ,12.297954,76.665169
7C4E,Buffet ,22.310237,73.158921
BB36,Meal ,12.970221,77.645396
FB5,Buffet ,22.310526,73.170937
6D6C,Buffet ,12.975377,77.696664
8720,Snack ,22.308096,73.167753
CF05,Snack ,0.0,0.0
9A4C,Snack ,12.304569,76.643622
1EB8,Drinks ,0.0,0.0
38DF,Meal ,19.1813,72.836191
D9F3,Snack ,30.873988,75.842739
DB47,Meal ,0.0,0.0
A743,Snack ,0.0,0.0
124A,Drinks ,18.533811,73.899315
1DB3,Snack ,23.39925,85.390464
6C6E,Snack ,19.003517,72.82765
71B6,Drinks ,21.160522,72.771477
AADB,Meal ,17.451976,78.385883
2887,Buffet ,22.761593,75.886362
BE42,Drinks ,18.546947,73.900626
63B5,Drinks ,22.725835,75.887648
CC32,Buffet ,0.0,0.0
A8D7,Snack ,18.520016,73.830547
AD18,Drinks ,12.304569,76.643622
E192,Buffet ,0.0,0.0
89A,Snack ,12.297954,76.665169
8FC3,Drinks ,26.849596,75.800512
C5DD,Snack ,19.874449,75.360232
AADD,Drinks ,17.45971,78.368855
A0B9,Meal ,18.546947,73.900626
2604,Snack ,22.722634,75.886959
B76C,Meal ,0.0,0.0
1066,Meal ,12.323978,76.627961
7C23,Buffet ,12.325461,76.632278
7F3D,Buffet ,11.003669,76.976494
571B,Drinks ,11.024839,77.007003
BCDF,Drinks ,11.021278,76.995017
CF16,Meal ,26.482419,80.320939
BD64,Snack ,22.75004,75.902847
4D56,Buffet ,0.0,0.0
66BF,Meal ,18.994049,72.825203
6C44,Meal ,21.183434,72.814492
75BA,Drinks ,21.149669,72.772629
B0D1,Buffet ,23.351489,85.324253
9DBB,Buffet ,0.0,0.0
A5A3,Meal ,17.430448,78.418213
470C,Drinks ,12.972532,77.608179
566,Snack ,-12.337978,76.616792
74D3,Snack ,11.016298,76.972076
AB82,Meal ,0.0,0.0
3B21,Meal ,12.323994,76.626167
D6D5,Buffet ,0.0,0.0
4C2F,Snack ,18.563934,73.915367
5EC6,Meal ,21.160437,72.774209
6A10,Meal ,21.185047,72.80859
19DF,Drinks ,22.751234,75.88949
D644,Drinks ,10.006881,76.345397
7298,Drinks ,12.352058,76.60665
F2C,Meal ,22.311603,73.165012
ADCB,Meal ,11.025083,77.015393
4181,Snack ,17.455894,78.375467
9D9C,Buffet ,26.849596,75.800512
1984,Buffet ,11.025083,77.015393
2460,Buffet ,23.416792,85.316842
BE89,Meal ,19.1093,72.825451
7DDF,Drinks ,12.970221,77.645396
7B07,Snack ,19.091458,72.827808
35EC,Buffet ,19.120083,72.907385
C6BB,Meal ,30.890184,75.829615
A925,Meal ,17.426228,78.407495
182F,Drinks ,23.351058,85.325731
CB99,Drinks ,0.0,0.0
7B2D,Drinks ,22.728163,75.884212
1630,Buffet ,26.902328,75.794257
10D6,Snack ,21.170096,72.789122
B849,Drinks ,18.56245,73.916619
E45,Meal ,21.170096,72.789122
B47E,Snack ,23.371292,85.327872
7A87,Buffet ,12.933284,77.615428
C885,Buffet ,19.875522,75.367127
E95,Drinks ,13.064181,80.236442
7638,Meal ,22.760072,75.892574
4F16,Buffet ,0.0,0.0
81D7,Drinks ,18.536718,73.830327
A22D,Drinks ,18.516216,73.842527
72D,Drinks ,19.065838,72.832658
3641,Drinks ,26.911378,75.789034
EA8,Buffet ,11.02091,76.940432
7B13,Buffet ,17.458998,78.500366
5.5E+06,Drinks ,19.22384,72.841347
A101,Drinks ,26.846156,75.8023
102A,Buffet ,22.311603,73.165012
E1A5,Buffet ,30.366322,78.070453
DB73,Snack ,30.361281,78.068022
69AC,Meal ,22.751234,75.88949
5A45,Meal ,11.025083,77.015393
472E,Snack ,22.310329,73.169083
804A,Meal ,23.351058,85.325731
7C19,Buffet ,0.0,0.0
20D3,Meal ,22.732225,75.874765
8029,Drinks ,11.022169,76.999594
6A01,Buffet ,18.546947,73.900626
2B00,Drinks ,0.0,0.0
8CC8,Snack ,26.902328,75.794257
3319,Meal ,21.15276,72.778059
8271,Snack ,12.939496,77.625999
1122,Drinks ,21.160522,72.771477
9E+75,Buffet ,17.424114,78.347554
2F86,Snack ,11.006686,76.951736
D6B,Drinks ,0.0,0.0
6A50,Meal ,19.178321,72.834715
4B27,Meal ,26.902328,75.794257
36DC,Drinks ,12.310972,76.659264
489D,Meal ,26.905287,75.794592
7B96,Snack ,12.939496,77.625999
7421,Snack ,13.005801,80.250744
C3A8,Drinks ,26.49095,80.318656
C06A,Snack ,0.0,0.0
E0AB,Snack ,26.473698,80.352677
6624,Buffet ,21.160522,72.771477
43CF,Snack ,11.024839,77.007003
C9D2,Meal ,0.0,0.0
6C22,Meal ,11.022169,76.999594
58B4,Meal ,22.753839,75.897429
3638,Meal ,26.891191,75.802083
8BFA,Snack ,22.75004,75.902847
7B31,Drinks ,17.450851,78.379347
CEAD,Snack ,30.899584,75.809346
A62C,Meal ,12.337928,76.617889
A563,Drinks ,11.010375,76.95295
C3A1,Meal ,25.449659,81.839744
B77B,Buffet ,18.927584,72.832585
58CF,Drinks ,13.066762,80.251865
6487,Buffet ,23.355164,85.324097
9D1,Drinks ,13.081878,80.248519
2846,Buffet ,18.554382,73.798206
8240,Snack ,17.424114,78.347554
1D1B,Snack ,17.431477,78.40035
C649,Meal ,22.553227,88.353273
158C,Meal ,17.431668,78.408321
2A1B,Meal ,13.054347,80.257221
3.9E+02,Meal ,11.003008,76.97544
AC94,Snack ,23.374878,85.335739
A8E0,Meal ,12.906229,77.596791
17CC,Meal ,26.905287,75.794592
BA4D,Buffet ,13.026279,80.174568
8598,Snack ,12.323194,76.630583
89FB,Meal ,23.359194,85.325447
BE99,Drinks ,12.949934,77.699386
65A,Meal ,12.970221,77.645396
551,Meal ,12.986047,80.218114
9A98,Buffet ,11.021278,76.995017
A5B3,Snack ,12.316967,76.603067
BF45,Drinks ,30.319528,78.040267
438E,Meal ,18.539299,73.897902
45B4,Buffet ,0.0,0.0
B036,Buffet ,18.569156,73.774723
206E,Buffet ,12.334022,76.618203
A378,Snack ,17.438263,78.397865
CF10,Snack ,23.232537,77.429845
BFE3,Meal ,25.454697,81.834492
828A,Buffet ,12.337978,76.616792
53F2,Buffet ,18.55144,73.804855
81FF,Snack ,22.751857,75.866699
36EF,Drinks ,22.32,73.17
B7A2,Snack ,17.433809,78.386744
3A88,Buffet ,13.054347,80.257221
D12,Meal ,18.593481,73.785901
155C,Drinks ,0.0,0.0
1458,Drinks ,19.131141,72.813074
5D6B,Drinks ,18.533811,73.899315
A23D,Buffet ,22.32,73.17
48BC,Buffet ,21.149669,72.772629
18CA,Meal ,0.0,0.0
1604,Drinks ,17.429585,78.392621
6B7E,Drinks ,17.483216,78.552111
BF0A,Drinks ,-27.160934,-78.044095
7F24,Buffet ,0.0,0.0
C75B,Buffet ,0.0,0.0
ABCC,Meal ,22.745536,75.893106
BCF1,Buffet ,13.086438,80.220672
C796,Snack ,30.332735,78.054222
AC1F,Drinks ,21.149569,72.772697
1560,Buffet ,22.761226,75.887522
904F,Drinks ,17.433809,78.386744
580D,Snack ,22.761226,75.887522
AAA3,Buffet ,21.157729,72.768726
AD6A,Meal ,11.026117,76.944652
220A,Buffet ,13.058616,80.264151
D97B,Meal ,9.982834,76.283268
979A,Snack ,19.12663,72.829976
B8BB,Snack ,12.978453,77.643685
9942,Snack ,19.120083,72.907385
2210,Snack ,23.357804,85.325146
BD6E,Snack ,12.981615,80.231598
7724,Drinks ,26.913987,75.752891
39EB,Drinks ,0.0,0.0
59AA,Snack ,18.543626,73.905101
BCA4,Snack ,11.001753,76.986241
3EF0,Meal ,26.914142,75.805704
DCA0,Snack ,0.0,0.0
DD5D,Snack ,0.0,0.0
45EA,Snack ,26.913483,75.803139
DCB6,Meal ,15.498603,73.826911
698D,Meal ,19.1093,72.825451
A29A,Buffet ,17.450851,78.379347
402B,Drinks ,18.539299,73.897902
5E7B,Buffet ,23.374878,85.335739
1FA6,Drinks ,18.546947,73.900626
B44B,Meal ,17.450851,78.379347
94DE,Drinks ,11.025083,77.015393
D9E3,Drinks ,26.483672,80.320708
5C0B,Meal ,12.914264,77.6784
59EF,Snack ,22.751857,75.866699
26FC,Drinks ,19.131141,72.813074
6D71,Drinks ,26.910262,75.783013
D334,Buffet ,15.561295,73.749478
9861,Meal ,12.972793,80.249982
135A,Drinks ,26.892312,75.806896
1AFF,Meal ,23.357804,85.325146
7D14,Meal ,22.728163,75.884212
8C95,Drinks ,0.0,0.0
DF12,Buffet ,19.874733,75.353942
2DAF,Snack ,17.433809,78.386744
7412,Meal ,13.049645,80.242268
C15C,Drinks ,22.5491,88.400467
69ED,Snack ,17.455894,78.375467
34C2,Snack ,11.02091,76.940432
80BC,Snack ,23.353783,85.326967
A3F0,Buffet ,23.39925,85.390464
2B59,Drinks ,12.986047,80.218114
CE05,Drinks ,26.469003,80.316344
9F8D,Buffet ,17.450851,78.379347
6898,Meal ,11.02091,76.940432
4BE4,Drinks ,22.725835,75.887648
8BBC,Meal ,13.02978,80.208812
B4AC,Meal ,22.753659,75.903365
3609,Snack ,17.45971,78.368855
C89C,Meal ,23.184992,77.417227
306B,Snack ,19.12663,72.829976
C985,Meal ,27.163303,78.057044
2A67,Snack ,23.351058,85.325731
6E+63,Buffet ,17.451976,78.385883
2DE8,Drinks ,11.003681,76.975525
2B16,Snack ,19.22384,72.841347
AF73,Snack ,22.307898,73.167788
492F,Meal ,21.183434,72.814492
CFDE,Drinks ,25.450377,81.834236
C1D8,Buffet ,26.463504,80.372929
7784,Buffet ,17.41233,78.449654
A83A,Meal ,0.0,0.0
8985,Meal ,12.975996,80.221898
B2B1,Drinks ,19.178321,72.834715
5269,Snack ,18.636215,73.751081
674A,Snack ,13.054347,80.257221
626D,Snack ,18.994049,72.825203
4769,Drinks ,22.310329,73.169083
7481,Meal ,11.003669,76.976494
B7A8,Meal ,13.026286,80.275235
4A2E,Meal ,12.906229,77.596791
500C,Snack ,23.374878,85.335739
4961,Meal ,21.186608,72.794136
99A9,Snack ,12.972532,77.608179
758E,Snack ,22.75004,75.902847
5A4A,Snack ,13.02978,80.208812
596C,Drinks ,13.086438,80.220672
A75,Buffet ,18.533811,73.899315
CE3D,Snack ,26.471529,80.313458
444,Meal ,-26.90519,-75.810753
DDB3,Drinks ,0.0,0.0
3D27,Snack ,0.0,0.0
B477,Buffet ,26.956431,75.776649
1333,Snack ,22.651847,75.881991
31B6,Meal ,0.0,0.0
236D,Snack ,26.766536,75.837333
32F2,Buffet ,11.021278,76.995017
66B9,Buffet ,12.972532,77.608179
A6AB,Snack ,19.131141,72.813074
C70A,Meal ,23.218998,77.373573
6AAE,Buffet ,26.914142,75.805704
E027,Meal ,27.160832,78.011608
E247,Drinks ,30.885915,75.788259
9545,Buffet ,22.31279,73.170283
7BE2,Snack ,22.745049,75.892471
131B,Drinks ,11.021278,76.995017
CB4,Drinks ,22.651847,75.881991
377C,Buffet ,22.310329,73.169083
7761,Meal ,12.323978,76.627961
6569,Meal ,22.695207,75.866059
D3F,Snack ,11.001753,76.986241
BEC 3.00,Snack ,19.120083,72.907385
D08F,Drinks ,23.235123,77.398886
12AD,Drinks ,26.911378,75.789034
54EC,Drinks ,12.299524,76.64262
8111,Buffet ,17.426228,78.407495
70C0,Drinks ,19.254567,72.848923
8F4,Meal ,22.745536,75.893106
A406,Buffet ,11.003681,76.975525
1A4F,Drinks ,26.911378,75.789034
441,Snack ,12.311072,76.654878
E263,Buffet ,26.471617,80.313564
2344,Drinks ,19.055831,72.833984
DD02,Meal ,22.533662,88.366217
3977,Snack ,22.728163,75.884212
4CEE,Snack ,11.000762,76.981876
60A2,Drinks ,13.091809,80.219104
E161,Buffet ,26.474986,80.342796
CF72,Drinks ,15.5696,73.742294
355C,Snack ,19.1093,72.825451
A129,Meal ,26.849596,75.800512
5F61,Snack ,13.064181,80.236442
4326,Snack ,22.310237,73.158921
C446,Drinks ,30.885814,75.786976
6D02,Drinks ,17.438263,78.397865
9412,Drinks ,11.022298,76.998349
C3AB,Buffet ,27.195928,77.998092
626B,Drinks ,22.745049,75.892471
41D,Snack ,21.173493,72.801953
DE75,Meal ,26.483672,80.320708
701A,Meal ,19.091458,72.827808
906E,Drinks ,26.913726,75.75282
1954,Meal ,11.02091,76.940432
1AFE,Meal ,18.530963,73.828972
AF05,Drinks ,26.902328,75.794257
745E,Buffet ,22.310526,73.170937
AB19,Buffet ,18.563934,73.915367
B48,Buffet ,23.351489,85.324253
D75A,Snack ,0.0,0.0
5A1D,Drinks ,26.849596,75.800512
9FA7,Drinks ,26.911378,75.789034
47CD,Buffet ,19.1093,72.825451
88DE,Drinks ,0.0,0.0
5C06,Meal ,12.934365,77.616155
821E,Buffet ,26.956431,75.776649
BE50,Drinks ,19.221315,72.862381
5376,Drinks ,0.0,0.0
5F25,Drinks ,22.751857,75.866699
78C2,Snack ,26.921411,75.793604
AB86,Buffet ,13.066762,80.251865
