order_id,delivery_partner_id,delivery_location_latitude,delivery_location_longitude,time_taken_min
DEB4,LUDHRES06DEL02,30.945204,75.872103,25.0
A243,HYDRES010DEL01,17.498294,78.474423,37.0
D446,ALHRES08DEL03,25.540329,81.924279,10.0
6436,PUNERES07DEL01,18.656947,74.010626,34.0
5D2D,JAPRES20DEL01,27.066431,75.886649,14.0
BB22,CHENRES14DEL03,13.086279,80.234568,26.0
8B2B,MUMRES14DEL03,19.2413,72.896191,30.0
C1EC,DEHRES04DEL03,30.430722,78.150221,17.0
DE6F,AURGRES03DEL03,19.964733,75.443942,29.0
33A0,JAPRES06DEL03,27.001927,75.887282,37.0
B712,CHENRES05DEL02,13.188616,80.394151,23.0
8299,MYSRES15DEL02,12.402058,76.65665,30.0
9E+30,VADRES16DEL01,0.07,0.07,29.0
9155,INDORES05DEL02,22.747021,75.904167,14.0
3D8C,INDORES02DEL03,22.681847,75.911991,28.0
D3FA,ALHRES17DEL03,25.48235,81.871889,27.0
BB9,BANGRES08DEL03,12.966229,77.656791,24.0
B012,COIMBRES20DEL03,11.084136,77.053303,16.0
DCAA,AURGRES03DEL02,19.954733,75.433942,43.0
9587,VADRES14DEL03,22.401603,73.255012,44.0
43BA,HYDRES04DEL03,17.441028,78.359645,22.0
5803,SURRES07DEL02,21.220798,72.840489,16.0
70F5,BANGRES17DEL02,12.992532,77.628179,18.0
575D,RANCHIRES04DEL02,23.379033,85.345347,16.0
6EF,HYDRES14DEL02,17.556228,78.537495,24.0
4F3C,SURRES04DEL01,21.243493,72.871953,46.0
B9BC,VADRES18DEL02,0.08,0.08,26.0
B209,COIMBRES13DEL01,11.073669,77.046494,17.0
4F9A,BANGRES20DEL01,13.042161,77.666014,44.0
8011,SURRES19DEL03,21.179669,72.802629,17.0
9692,JAPRES17DEL02,26.972313,75.886896,43.0
9415,HYDRES07DEL01,17.534114,78.457554,41.0
B6A0,RANCHIRES14DEL01,0.07,0.07,34.0
7BF,SURRES13DEL02,21.250096,72.869122,40.0
7CB8,INDORES15DEL02,22.780072,75.912574,16.0
953,MYSRES07DEL01,12.335461,76.642278,23.0
9C8C,SURRES11DEL01,21.167735,72.778778,13.0
B38B,COIMBRES12DEL03,11.030762,77.011876,29.0
4D5B,SURRES03DEL02,21.206884,72.813616,24.0
8F9E,SURRES14DEL03,21.187729,72.798726,16.0
3B2E,CHENRES02DEL02,13.136439,80.270672,34.0
2CB6,JAPRES13DEL01,26.956156,75.9123,20.0
9D2B,SURRES14DEL01,21.197729,72.808726,28.0
7943,BANGRES12DEL02,13.069496,77.755999,30.0
205D,COIMBRES09DEL03,11.098638,77.074311,14.0
5AAD,COIMBRES02DEL01,11.062477,77.035667,30.0
D747,AGRRES07DEL02,27.180934,78.064095,25.0
AC01,INDORES08DEL02,22.805747,75.978497,28.0
9098,MUMRES19DEL03,19.19114,72.873074,17.0
AFF,MYSRES11DEL02,12.453225,76.760028,33.0
A3A6,PUNERES04DEL03,18.60421,73.928429,36.0
473,MYSRES07DEL03,12.385461,76.692278,16.0
E076,AGRRES02DEL03,0.09,0.09,38.0
8A91,VADRES06DEL03,22.37279,73.230283,25.0
788D,JAPRES05DEL01,27.015287,75.904592,40.0
6948,BANGRES15DEL02,13.055377,77.776664,32.0
2.8E+10,HYDRES03DEL02,17.502819,78.529578,42.0
53EA,HYDRES15DEL02,17.50971,78.418855,27.0
CD30,KOLRES03DEL03,22.616461,88.454453,25.0
57CE,PUNERES11DEL02,18.583811,73.949315,24.0
3D57,BANGRES08DEL02,13.036229,77.726791,30.0
DD28,AGRRES11DEL02,27.293303,78.187044,22.0
1B03,INDORES01DEL02,22.715207,75.886059,31.0
9646,COIMBRES17DEL02,11.106117,77.024652,16.0
3E9B,JAPRES08DEL03,26.940262,75.813013,25.0
5A5D,RANCHIRES03DEL02,0.02,0.02,16.0
33DD,HYDRES16DEL03,17.500827,78.453391,32.0
AB46,INDORES05DEL02,22.777021,75.934167,20.0
A8B9,VADRES12DEL02,0.02,0.02,11.0
7096,PUNERES01DEL03,18.629156,73.834723,21.0
23B8,RANCHIRES14DEL02,0.08,0.08,44.0
C55C,AURGRES05DEL02,19.925522,75.417127,19.0
9B27,PUNERES18DEL03,18.623481,73.815901,11.0
BC03,COIMBRES010DEL01,11.073009,77.04544,23.0
38C5,JAPRES02DEL01,27.024142,75.915704,12.0
2997,MUMRES20DEL02,19.233249,72.976749,39.0
5AA4,BANGRES12DEL01,12.979496,77.665999,16.0
1D9C,MUMRES06DEL03,19.085831,72.863984,17.0
B041,RANCHIRES01DEL03,23.506792,85.406842,24.0
5145,BANGRES11DEL01,12.974365,77.656155,33.0
91BA,BANGRES08DEL01,13.016229,77.706791,29.0
C951,DEHRES08DEL03,30.499722,78.207079,42.0
B0E7,JAPRES20DEL02,27.006431,75.826649,28.0
1A1E,MYSRES19DEL03,12.364022,76.648203,25.0
CDF 4.00,BHPRES03DEL02,23.264294,77.485361,16.0
AEA,BANGRES19DEL01,13.024264,77.7884,11.0
6723,JAPRES20DEL02,27.006431,75.826649,34.0
326E,MYSRES17DEL01,12.436356,76.729103,35.0
1983,INDORES09DEL01,22.765835,75.927648,25.0
7648,RANCHIRES11DEL02,23.489194,85.455447,15.0
8028,COIMBRES15DEL01,11.076686,77.021736,49.0
5D47,BANGRES09DEL01,13.044179,77.725797,35.0
5FD4,SURRES04DEL01,21.283493,72.911953,34.0
A14D,MYSRES01DEL02,12.441072,76.784878,39.0
6B51,BANGRES16DEL01,13.039198,77.580997,26.0
A5DC,MYSRES19DEL02,12.414022,76.698203,11.0
268B,MYSRES11DEL02,12.403225,76.710028,33.0
15F4,RANCHIRES16DEL02,23.501292,85.457872,47.0
711A,JAPRES07DEL02,26.846536,75.917333,25.0
21C3,HYDRES02DEL03,17.50233,78.539654,37.0
5AF,MYSRES16DEL01,12.326967,76.613067,29.0
7022,CHENRES02DEL02,13.166438,80.300672,15.0
33B9,SURRES18DEL01,21.159834,72.788666,20.0
3B1E,BANGRES02DEL02,13.100221,77.775396,29.0
A085,INDORES04DEL02,22.773659,75.923365,30.0
4390,COIMBRES13DEL03,11.063669,77.036494,16.0
56AA,PUNERES15DEL01,18.646215,73.761081,24.0
9797,BANGRES010DEL01,13.043298,77.724293,31.0
7B89,MUMRES16DEL01,19.160083,72.947385,12.0
A2F8,MYSRES14DEL03,0.06,0.06,34.0
B52C,VADRES14DEL02,22.391603,73.245012,29.0
9571,HYDRES13DEL01,17.501477,78.47035,13.0
2E2A,BANGRES03DEL02,12.999166,77.660709,11.0
32B0,RANCHIRES01DEL01,23.526792,85.426842,29.0
3318,BANGRES010DEL02,13.063298,77.744293,23.0
7726,INDORES07DEL01,22.732634,75.896959,24.0
94DD,COIMBRES03DEL02,11.105083,77.095393,26.0
8227,JAPRES16DEL01,26.919596,75.870512,36.0
FC1,VADRES06DEL03,22.34279,73.200283,31.0
8322,MYSRES13DEL01,12.420972,76.769264,46.0
C082,ALHRES11DEL03,0.06,0.06,18.0
A635,PUNERES14DEL01,18.586216,73.912527,33.0
A35,INDORES11DEL01,22.761234,75.89949,27.0
33BE,BANGRES02DEL02,13.020221,77.695396,24.0
3D21,RANCHIRES16DEL01,23.441292,85.397872,34.0
D152,BHPRES15DEL03,23.294249,77.494007,17.0
1C01,MUMRES19DEL03,19.19114,72.873074,28.0
45F,RANCHIRES14DEL01,0.01,0.01,27.0
D550,ALHRES19DEL03,25.487116,81.889682,10.0
7FFC,BANGRES16DEL01,13.139198,77.680997,31.0
9E4E,COIMBRES19DEL03,11.052298,77.028349,32.0
CEF2,LUDHRES010DEL03,31.03286,75.962199,41.0
4E5A,JAPRES03DEL03,27.003483,75.893139,37.0
3776,BANGRES04DEL01,12.99041,77.650489,32.0
CA9B,ALHRES09DEL02,0.08,0.08,24.0
BE1,CHENRES06DEL03,13.084347,80.287221,24.0
929,MUMRES16DEL02,19.170083,72.957385,17.0
9107,CHENRES09DEL02,13.064694,80.28147,39.0
7317,COIMBRES02DEL02,11.102477,77.075667,26.0
8464,MYSRES05DEL03,12.353978,76.657961,28.0
9AF2,HYDRES02DEL03,17.44233,78.479654,30.0
8D48,JAPRES18DEL03,26.943987,75.782891,20.0
A077,PUNERES02DEL01,18.62144,73.874855,45.0
8FA0,SURRES01DEL01,21.296438,72.904115,35.0
291D,VADRES11DEL01,22.378096,73.237753,43.0
7B54,PUNERES010DEL01,18.609299,73.967902,13.0
895B,BANGRES06DEL02,13.109096,77.770625,35.0
8583,INDORES16DEL02,22.824648,75.974377,25.0
D6BF,AURGRES11DEL01,0.11,0.11,21.0
4340,RANCHIRES20DEL02,23.47925,85.470464,11.0
8C35,SURRES09DEL02,21.305975,72.925503,37.0
DD00,AURGRES09DEL03,19.904103,75.398419,29.0
DAC9,KOLRES11DEL02,22.657821,88.480581,20.0
5D7A,JAPRES09DEL01,26.981378,75.859034,22.0
65B1,MYSRES13DEL01,12.380972,76.729264,31.0
80AA,MYSRES20DEL01,12.447978,76.726792,25.0
B22B,RANCHIRES010DEL01,23.424422,85.4029,22.0
1A31,JAPRES06DEL01,26.981927,75.867282,16.0
C2BA,LUDHRES18DEL03,30.950184,75.889615,54.0
9892,JAPRES17DEL02,27.022313,75.936896,22.0
DDB7,GOARES19DEL01,0.01,0.01,26.0
4CCE,PUNERES12DEL01,18.530016,73.840547,10.0
8B86,COIMBRES20DEL03,11.084136,77.053303,43.0
AD08,INDORES010DEL03,22.78004,75.932847,19.0
D4DF,KOLRES20DEL02,22.594119,88.442504,28.0
6561,INDORES08DEL01,22.735747,75.908497,31.0
D02F,BHPRES03DEL03,23.244294,77.465361,19.0
6932,VADRES19DEL03,22.341844,73.195081,20.0
5697,JAPRES13DEL02,26.896156,75.8523,14.0
25EB,JAPRES09DEL03,27.051378,75.929034,42.0
9ABF,INDORES06DEL03,22.818163,75.974212,25.0
9790,COIMBRES13DEL01,11.113669,77.086494,16.0
768D,MUMRES09DEL03,19.054049,72.885203,22.0
8E+03,SURRES010DEL03,21.23106,72.849292,21.0
2C5A,PUNERES19DEL02,18.693935,74.045367,37.0
163C,MYSRES17DEL01,12.366356,76.659103,17.0
D398,DEHRES08DEL01,30.469722,78.177079,15.0
417B,SURRES15DEL01,21.170522,72.781477,12.0
4291,SURRES03DEL01,21.296884,72.903616,39.0
5761,CHENRES05DEL03,13.148616,80.354151,28.0
C8F,VADRES04DEL01,0.01,0.01,16.0
A49A,VADRES11DEL03,22.338096,73.197753,50.0
B4E4,COIMBRES03DEL02,11.105083,77.095393,49.0
BC1,SURRES16DEL01,21.170437,72.784209,14.0
A866,VADRES08DEL03,0.03,0.03,49.0
DB84,ALHRES05DEL01,25.567687,81.945585,35.0
7008,COIMBRES15DEL01,11.016686,76.961736,18.0
A22E,INDORES20DEL02,22.782225,75.924765,11.0
7820,COIMBRES17DEL01,11.096117,77.014652,33.0
9F9A,VADRES15DEL01,0.01,0.01,28.0
41F5,PUNERES12DEL02,18.540016,73.850547,16.0
7D1A,RANCHIRES15DEL03,23.429746,85.39982,29.0
3B72,INDORES14DEL01,22.771593,75.896362,26.0
8C6A,VADRES13DEL01,22.350237,73.198921,14.0
25A5,SURRES07DEL02,21.250798,72.870489,36.0
CA3B,LUDHRES04DEL03,30.944057,75.86982,24.0
A598,RANCHIRES17DEL02,23.394878,85.355739,11.0
1812,JAPRES04DEL02,26.922328,75.814257,27.0
5.3E+08,PUNERES06DEL02,18.676258,74.034337,26.0
DD8C,BHPRES11DEL03,23.293219,77.493571,17.0
2668,PUNERES09DEL01,18.576562,73.936485,14.0
4945,MUMRES07DEL02,19.171458,72.907808,30.0
4D6A,JAPRES06DEL02,26.961927,75.847282,21.0
99B6,CHENRES09DEL01,13.114694,80.33147,35.0
9869,CHENRES18DEL03,13.041615,80.291598,29.0
4593,BANGRES17DEL03,13.062532,77.698179,21.0
CE38,GOARES19DEL02,0.02,0.02,16.0
ACDC,MUMRES15DEL02,19.196269,72.856721,24.0
C947,BHPRES04DEL01,23.294992,77.527227,18.0
DFA1,KNPRES19DEL03,26.55095,80.378656,24.0
4062,JAPRES17DEL03,26.922313,75.836896,21.0
4B99,RANCHIRES07DEL02,23.409407,85.375055,32.0
C529,KOLRES04DEL01,22.548731,88.374878,14.0
B9D7,PUNERES02DEL01,18.56144,73.814855,19.0
41EE,JAPRES06DEL02,27.041927,75.927282,27.0
AE81,PUNERES15DEL01,18.676215,73.791081,21.0
949A,SURRES18DEL01,21.219834,72.848666,13.0
BB43,RANCHIRES20DEL01,23.40925,85.400464,21.0
26BE,RANCHIRES06DEL02,23.377804,85.345146,27.0
CF60,KOLRES12DEL01,22.561084,88.364127,28.0
665B,COIMBRES06DEL03,11.111278,77.085017,34.0
D086,LUDHRES08DEL01,30.969992,75.901338,18.0
500F,HYDRES13DEL03,17.521477,78.49035,37.0
7F7E,BANGRES01DEL02,12.983284,77.665428,13.0
B01D,MUMRES11DEL01,19.004237,72.835553,18.0
5E+08,HYDRES010DEL03,17.488294,78.464423,31.0
DE8E,BHPRES14DEL03,0.09,0.09,24.0
411E,MYSRES20DEL02,12.467978,76.746792,42.0
D14C,KOLRES03DEL03,22.586461,88.424453,21.0
8CC7,HYDRES04DEL02,17.541028,78.459645,32.0
5CDE,INDORES07DEL01,22.792634,75.956959,17.0
2048,CHENRES18DEL01,13.021615,80.271598,22.0
759D,BANGRES14DEL01,13.019934,77.769386,27.0
1432,COIMBRES04DEL02,11.104839,77.087003,37.0
7A4D,CHENRES09DEL03,13.104694,80.32147,24.0
DBAB,AGRRES02DEL02,0.08,0.08,47.0
5E+22,RANCHIRES09DEL03,23.411058,85.385731,17.0
6C74,MUMRES02DEL03,19.281315,72.922381,27.0
DC27,ALHRES010DEL02,0.05,0.05,16.0
836D,HYDRES06DEL01,17.525894,78.445467,53.0
ABBE,HYDRES20DEL02,17.503216,78.572111,16.0
29DD,COIMBRES02DEL01,11.132477,77.105667,22.0
96C3,PUNERES15DEL01,18.706215,73.821081,36.0
2F75,RANCHIRES07DEL02,23.439407,85.405055,15.0
4248,COIMBRES07DEL03,11.02185,77.031082,17.0
92DD,BANGRES09DEL01,12.974179,77.655797,26.0
54B6,COIMBRES07DEL02,11.04185,77.051082,15.0
5177,COIMBRES05DEL03,11.082169,77.059594,28.0
9150,INDORES03DEL02,22.831857,75.946699,30.0
5997,CHENRES18DEL02,13.061615,80.311598,20.0
C775,AURGRES01DEL02,19.896219,75.366017,32.0
4E+36,MYSRES02DEL01,12.344569,76.683622,26.0
DB58,DEHRES02DEL01,0.11,0.11,22.0
6E6F,JAPRES15DEL01,27.001191,75.912083,44.0
8BB9,BANGRES19DEL02,13.044264,77.8084,26.0
74C1,VADRES12DEL01,0.11,0.11,14.0
35CE,COIMBRES010DEL01,11.043008,77.01544,26.0
D044,AURGRES13DEL02,19.930256,75.373503,19.0
A1A8,HYDRES11DEL02,17.450448,78.438213,25.0
2C77,RANCHIRES11DEL03,23.389194,85.355447,36.0
BAA4,VADRES20DEL02,22.331358,73.184798,29.0
8445,HYDRES12DEL03,17.489585,78.452621,24.0
3CE8,VADRES14DEL03,22.341603,73.195012,29.0
9DB4,SURRES08DEL03,21.233343,72.852731,10.0
4C17,CHENRES02DEL02,13.106438,80.240672,18.0
74F,CHENRES13DEL02,13.107018,80.334791,17.0
6D8F,SURRES11DEL02,21.237735,72.848778,16.0
7B92,HYDRES18DEL03,17.480851,78.409347,10.0
1.1E+05,CHENRES17DEL02,13.095479,80.28311,22.0
164D,MYSRES19DEL03,12.424022,76.708203,39.0
BEB1,BANGRES11DEL02,12.984365,77.666155,22.0
D2E5,LUDHRES13DEL03,30.953234,75.88172,18.0
7C6,VADRES010DEL01,22.320329,73.179083,25.0
D6C5,GOARES07DEL02,15.581295,73.769478,20.0
CFAA,DEHRES14DEL02,30.339528,78.060267,24.0
B2B,INDORES14DEL02,22.841593,75.966362,19.0
47C2,MYSRES03DEL01,12.339524,76.68262,33.0
57D0,JAPRES010DEL01,26.961411,75.833604,25.0
D7FA,AGRRES04DEL02,27.325928,78.128092,36.0
462,RANCHIRES11DEL03,23.449194,85.415447,15.0
AED 6.00,VADRES09DEL03,0.03,0.03,17.0
7E6E,COIMBRES07DEL02,11.01185,77.021082,23.0
856D,RANCHIRES14DEL02,0.02,0.02,29.0
276E,VADRES15DEL03,0.03,0.03,12.0
B26F,CHENRES010DEL03,13.096762,80.281865,32.0
1070,HYDRES02DEL02,17.46233,78.499654,17.0
D010,AGRRES09DEL03,0.03,0.03,46.0
6095,RANCHIRES14DEL02,0.08,0.08,36.0
64C5,SURRES04DEL01,21.213493,72.841953,28.0
C02,CHENRES010DEL03,13.096762,80.281865,32.0
2C0B,BANGRES05DEL03,13.030324,77.705748,30.0
7B16,RANCHIRES17DEL01,23.414878,85.375739,31.0
63CF,BANGRES04DEL01,13.02041,77.680489,32.0
223B,VADRES01DEL02,22.437898,73.297788,40.0
922A,JAPRES06DEL03,26.941927,75.827282,15.0
6C5A,RANCHIRES06DEL01,23.397804,85.365146,51.0
D5A6,DEHRES12DEL03,0.03,0.03,17.0
C72D,AURGRES01DEL01,19.886219,75.356017,22.0
CDA0,ALHRES18DEL02,25.470317,81.851681,48.0
D719,GOARES20DEL01,0.07,0.07,43.0
6A7B,MUMRES11DEL02,19.124237,72.955553,25.0
2D99,SURRES05DEL02,21.195104,72.824342,10.0
9BFD,PUNERES09DEL02,18.586562,73.946485,25.0
685C,SURRES06DEL01,21.295047,72.91859,30.0
340D,PUNERES07DEL02,18.596947,73.950626,25.0
3922,COIMBRES010DEL03,11.033008,77.00544,24.0
9205,MYSRES02DEL02,12.354569,76.693622,27.0
AE90,VADRES04DEL02,0.02,0.02,11.0
3D6A,INDORES08DEL01,22.835748,76.008497,25.0
8376,MYSRES19DEL03,12.364022,76.648203,16.0
B6AA,COIMBRES06DEL01,11.091278,77.065017,16.0
3730,HYDRES04DEL03,17.501028,78.419645,27.0
9481,JAPRES05DEL03,26.935287,75.824592,24.0
E19D,GOARES17DEL03,15.526162,73.855364,15.0
30D5,COIMBRES07DEL03,10.99185,77.001082,26.0
998B,JAPRES010DEL01,26.931411,75.803604,19.0
B76A,PUNERES06DEL03,18.606258,73.964337,18.0
C371,AGRRES01DEL01,27.231661,78.081544,12.0
A472,JAPRES20DEL03,27.046431,75.866649,44.0
A0D3,COIMBRES14DEL01,11.073681,77.045525,23.0
8DCD,CHENRES05DEL02,13.108616,80.314151,26.0
C362,KOCRES03DEL01,10.030683,76.320631,22.0
A2DA,JAPRES02DEL01,26.984142,75.875704,19.0
2E+43,MYSRES18DEL01,12.347928,76.627889,10.0
7377,VADRES19DEL01,22.381844,73.235081,40.0
D667,BHPRES07DEL02,0.08,0.08,25.0
3EFA,RANCHIRES05DEL01,23.365164,85.334097,20.0
DC40,KOLRES17DEL02,22.619358,88.483452,28.0
8530,VADRES02DEL02,0.05,0.05,17.0
BB2,INDORES18DEL01,22.863838,76.007429,15.0
632B,COIMBRES15DEL01,11.016686,76.961736,21.0
A652,INDORES17DEL03,22.791226,75.917522,46.0
325F,HYDRES05DEL01,17.473809,78.426744,18.0
D3E6,BHPRES08DEL01,23.242537,77.439845,10.0
D229,GOARES17DEL03,15.526162,73.855364,29.0
2E+15,RANCHIRES16DEL03,23.431292,85.387872,42.0
B76E,RANCHIRES09DEL01,23.421058,85.395731,35.0
953E,COIMBRES16DEL02,11.060375,77.00295,28.0
44BC,PUNERES02DEL02,18.68144,73.934855,22.0
2D82,HYDRES11DEL01,17.470448,78.458213,17.0
218D,PUNERES12DEL01,18.530016,73.840547,16.0
3D76,VADRES14DEL02,22.441603,73.295012,22.0
AFD7,PUNERES17DEL03,18.560963,73.858972,23.0
A66,CHENRES12DEL02,13.102793,80.379982,17.0
353D,MUMRES13DEL02,19.228321,72.884715,18.0
8D35,BANGRES15DEL01,12.985377,77.706664,43.0
5AE0,HYDRES09DEL03,17.521668,78.498321,23.0
293C,PUNERES08DEL03,18.59408,73.95852,33.0
536C,BANGRES14DEL02,12.969934,77.719386,25.0
D6DE,LUDHRES08DEL03,30.929992,75.861338,19.0
D3F0,BHPRES19DEL02,0.08,0.08,12.0
577C,CHENRES04DEL03,13.05978,80.238812,10.0
83AD,RANCHIRES15DEL03,23.429746,85.39982,33.0
40A7,JAPRES12DEL03,26.932908,75.822934,27.0
179B,INDORES13DEL02,22.765049,75.912471,29.0
A229,HYDRES16DEL02,17.460827,78.413391,25.0
8229,BANGRES19DEL01,12.984264,77.7484,17.0
1F3C,BANGRES09DEL02,13.064179,77.745797,34.0
BB48,COIMBRES01DEL01,11.086298,77.042076,29.0
DBDD,KOCRES09DEL03,10.060706,76.409516,34.0
BFC4,ALHRES20DEL02,25.474697,81.854492,28.0
154A,MYSRES08DEL02,12.347954,76.715169,26.0
8273,BANGRES08DEL01,12.946229,77.636791,37.0
69A2,JAPRES05DEL02,27.035287,75.924592,23.0
A03A,SURRES02DEL01,21.296608,72.904136,31.0
8FB2,PUNERES15DEL02,18.716215,73.831081,33.0
42EC,CHENRES09DEL01,13.084694,80.30147,13.0
A8FB,RANCHIRES18DEL02,23.371489,85.344253,11.0
8105,INDORES05DEL01,22.737021,75.894167,16.0
238B,HYDRES12DEL02,17.449585,78.412621,16.0
9E+79,JAPRES11DEL03,26.99294,75.883007,17.0
1F79,MUMRES06DEL01,19.165831,72.943984,22.0
E199,BHPRES07DEL02,0.13,0.13,40.0
C386,KOLRES14DEL03,22.582996,88.38231,13.0
5E+76,RANCHIRES03DEL03,0.03,0.03,17.0
6C6,RANCHIRES08DEL01,23.423783,85.396967,28.0
E08F,BHPRES05DEL01,23.254459,77.474976,15.0
B81A,CHENRES02DEL02,13.136439,80.270672,29.0
95B6,VADRES20DEL03,22.371358,73.224798,30.0
6742,MUMRES13DEL03,19.238321,72.894715,24.0
7DA4,SURRES14DEL01,21.167729,72.778726,11.0
3493,SURRES06DEL02,21.265047,72.88859,24.0
BA88,CHENRES15DEL01,13.096286,80.345235,29.0
CF61,AGRRES16DEL01,0.07,0.07,33.0
BD23,BANGRES13DEL02,12.955662,77.63413,17.0
D3E,MYSRES04DEL01,12.3185,76.675808,17.0
1A29,MUMRES20DEL01,19.173249,72.916749,33.0
9D8,SURRES04DEL01,21.243493,72.871953,44.0
3A89,BANGRES07DEL02,12.998453,77.663685,27.0
78A9,VADRES11DEL01,22.378096,73.237753,38.0
5634,VADRES02DEL02,0.05,0.05,18.0
29FB,BANGRES18DEL03,13.003041,77.773237,37.0
4641,RANCHIRES18DEL01,23.391489,85.364253,20.0
4DC2,JAPRES05DEL03,27.045287,75.934592,37.0
41A1,RANCHIRES13DEL02,23.394989,85.355486,19.0
6DF6,COIMBRES06DEL02,11.101278,77.075017,24.0
2D53,SURRES03DEL01,21.296884,72.903616,15.0
535E,SURRES02DEL01,21.196608,72.804136,12.0
D247,LUDHRES12DEL02,30.943244,75.871817,16.0
AAD,COIMBRES17DEL03,11.116117,77.034652,26.0
B8C2,CHENRES18DEL02,13.001615,80.251598,20.0
CCB2,LUDHRES13DEL03,30.983234,75.91172,38.0
9566,SURRES08DEL03,21.203343,72.822731,15.0
7DCF,HYDRES03DEL03,17.512819,78.539578,25.0
CC88,LUDHRES20DEL03,30.915915,75.818259,10.0
74D8,HYDRES07DEL02,17.444114,78.367554,17.0
DD97,DEHRES19DEL02,30.392202,78.097151,16.0
AB97,MYSRES11DEL03,12.353225,76.660028,27.0
C3ED,ALHRES12DEL02,25.573994,81.990187,33.0
B1A5,BANGRES14DEL01,13.059934,77.809386,30.0
690E,COIMBRES06DEL02,11.151278,77.125017,28.0
1EFE,SURRES09DEL01,21.245975,72.865503,39.0
D1B8,AURGRES19DEL02,19.916969,75.368894,19.0
C379,DEHRES17DEL03,30.417968,78.136106,34.0
B37,MYSRES16DEL02,12.446967,76.733067,23.0
DD9F,DEHRES08DEL01,30.469722,78.177079,17.0
8A34,PUNERES010DEL01,18.549299,73.907902,28.0
C230,ALHRES12DEL02,25.573994,81.990187,19.0
39F7,JAPRES07DEL03,26.826536,75.897333,16.0
8E+20,JAPRES16DEL03,26.909596,75.860512,19.0
4.6E+08,CHENRES16DEL02,13.129645,80.322268,44.0
9ACC,INDORES09DEL02,22.805835,75.967648,20.0
A0E6,HYDRES08DEL01,17.508263,78.467865,39.0
2656,MYSRES010DEL02,12.341214,76.641094,14.0
50DB,RANCHIRES12DEL03,0.09,0.09,40.0
917F,PUNERES12DEL01,18.590016,73.900547,36.0
728A,PUNERES02DEL01,18.56144,73.814855,35.0
D306,GOARES11DEL03,15.604419,73.815736,14.0
5064,BANGRES13DEL03,12.995662,77.67413,23.0
D8AF,ALHRES12DEL03,25.583994,82.000187,26.0
1C54,MYSRES16DEL03,12.346967,76.633067,21.0
30DF,INDORES09DEL03,22.815835,75.977648,28.0
726E,MYSRES20DEL03,12.397978,76.676792,33.0
7170,BANGRES03DEL02,13.029166,77.690709,21.0
675A,VADRES05DEL02,22.330526,73.190937,22.0
310E,RANCHIRES01DEL01,23.426792,85.326842,36.0
5BCA,MYSRES20DEL01,12.377978,76.656792,33.0
1275,MYSRES09DEL02,12.373194,76.680583,34.0
3442,INDORES11DEL01,22.861234,75.99949,24.0
A816,MUMRES16DEL03,19.210083,72.997385,48.0
9DCA,VADRES01DEL02,22.327898,73.187788,16.0
2AA7,CHENRES04DEL01,13.13978,80.318812,24.0
A189,SURRES04DEL01,21.243493,72.871953,37.0
4700,COIMBRES19DEL01,11.092298,77.068349,48.0
7823,SURRES16DEL03,21.220437,72.834209,11.0
D7AA,KNPRES11DEL02,26.494986,80.362796,14.0
3E+82,PUNERES06DEL02,18.676258,74.034337,24.0
323A,PUNERES15DEL03,18.726215,73.841081,18.0
4E+87,VADRES05DEL01,22.420526,73.280937,37.0
C452,KOCRES05DEL03,10.060717,76.375447,39.0
B619,INDORES13DEL01,22.815049,75.962471,20.0
C714,BHPRES14DEL03,0.09,0.09,41.0
BE82,VADRES07DEL02,0.05,0.05,19.0
1420,SURRES01DEL02,21.236438,72.844115,16.0
8CB2,PUNERES02DEL01,18.59144,73.844855,21.0
BEC 1.00,HYDRES02DEL01,17.42233,78.459654,13.0
33FD,RANCHIRES17DEL03,23.404878,85.365739,29.0
791A,BANGRES06DEL02,13.109096,77.770625,36.0
2E4E,CHENRES18DEL02,13.031615,80.281598,30.0
4585,COIMBRES07DEL02,11.09185,77.101082,24.0
A80B,SURRES08DEL02,21.223343,72.842731,19.0
DF6C,LUDHRES01DEL02,31.003988,75.972739,27.0
C297,AURGRES18DEL01,19.998716,75.431461,34.0
E48,SURRES07DEL02,21.250798,72.870489,21.0
5D92,PUNERES09DEL03,18.626562,73.986485,38.0
708B,SURRES06DEL02,21.205047,72.82859,18.0
1CF1,SURRES08DEL03,21.263343,72.882731,41.0
1F29,VADRES14DEL03,22.401603,73.255012,42.0
C56D,KNPRES08DEL02,0.08,0.08,29.0
B5DB,BANGRES08DEL01,13.016229,77.706791,35.0
7023,RANCHIRES07DEL02,23.439407,85.405055,20.0
DC21,BHPRES12DEL01,0.11,0.11,43.0
4B4E,CHENRES08DEL03,13.052394,80.272439,30.0
907,RANCHIRES08DEL01,23.423783,85.396967,15.0
5E+14,VADRES19DEL02,22.441844,73.295081,48.0
D8DC,AURGRES14DEL01,19.985016,75.432405,28.0
A98F,COIMBRES19DEL03,11.112298,77.088349,24.0
8C7B,PUNERES04DEL01,18.55421,73.878429,14.0
4142,INDORES15DEL02,22.780072,75.912574,19.0
A989,HYDRES15DEL01,17.56971,78.478855,34.0
2213,COIMBRES010DEL02,11.133009,77.10544,13.0
9EA4,PUNERES20DEL02,18.642718,73.823572,19.0
D1DE,LUDHRES01DEL02,30.893988,75.862739,31.0
AE16,INDORES07DEL01,22.792634,75.956959,47.0
